,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.0013063896,-0.0003706653,-0.012053938,-0.008706337,0.009829739,0.0069938824,0.0020863244,0.008569552,-0.0057931324,-0.0013610309,-0.0070626,0.006529973,-0.0031876822,-0.005516106,0.050744366,0.0018721422,0.027799835,0.012419149,0.033551604,-0.013880164,0.02499428,-0.015820278,0.041981608,0.009743967,0.0136889145,-0.004305614,0.035127506,-0.0019061355,0.044579167,0.051439345,-0.015336276,0.0036963804,-0.009184764,0.0014038295
CXCL2,-0.0068611098,0.001592829,0.0046849772,0.011335818,-0.0027987512,-0.003315405,-0.006568747,-0.00092818274,-0.0029036985,-0.0020373287,-0.02531176,-0.003211285,-0.0072079985,-0.0025909613,0.07748734,-0.0026765615,0.027117653,0.023255963,0.027136883,-0.0077460674,0.02512822,-0.01294269,0.05037201,-0.0042001917,-0.0040152175,-0.0043681744,-0.026306529,-0.009333891,0.0053987233,0.0065531163,-0.009033791,-0.0022775272,-0.0038162477,-0.0052099493
ATF3,-0.024796585,-0.009131894,-0.0024063524,0.009749866,0.0005594072,-0.012809123,-0.016487056,0.011986929,0.010856042,0.010023863,-0.039519608,-0.009989381,-0.011760033,-0.00892282,0.11643901,0.00959042,-0.1681568,-0.16210914,-0.1282138,-0.0014871149,-0.18122213,-0.023562877,0.09873902,-0.0008915372,0.002838655,-0.0055037597,-0.14015344,-0.03528067,-0.22480918,-0.045440745,-0.029148916,-0.0075516347,-0.0012913612,0.009868617
NFKBIA,-0.008892736,0.0007337768,0.006925044,0.0013210947,0.0027234068,-0.013638676,0.0005810538,0.0051670703,-0.0035841723,-0.0002248893,-0.014239907,0.010156855,-0.01244327,0.0007417755,0.05631596,0.012005289,0.22246185,0.21163724,-0.007090066,-0.0077429228,0.22022742,-0.0032110387,-0.009015235,0.01767587,0.020847162,-0.012470625,0.072487615,0.0072895833,0.28144512,0.17960294,-0.027997477,0.0011733824,0.0007930486,0.0010403327
TNFAIP3,-0.0076345876,-0.00055633404,-0.009226661,0.008916173,-0.0011712617,-0.0037131712,-0.003173987,0.003018478,0.00059742964,-0.0037896608,0.00027113192,0.0062045627,-0.0064999894,-0.002054225,0.035585005,0.0029545121,-0.08738647,-0.09640794,-0.083417624,-0.009616279,-0.093502276,-0.00589259,0.015257464,0.008240425,0.008242337,-0.00925083,-0.02728098,0.009739752,-0.11175167,0.023055919,-0.015022079,-0.0030083214,-0.005271471,-0.005735001
PTGS2,-0.00013687059,-4.152062e-05,0.0015820739,0.00282588,-0.0006346293,-8.775655e-05,-0.0009560671,-0.0012264124,-0.000832398,-0.00097562897,-0.00451675,-0.00068380544,-0.0006813562,0.00040753375,0.006672557,-0.0009209778,-0.010366738,-0.009732875,-0.019495236,-0.0009932985,-0.011804682,-0.0010773463,0.0063823517,-0.001117682,-0.00075806223,-4.3197624e-06,0.00022127168,0.00030627917,-0.0052417223,0.006330958,-0.0004384013,-0.0011075011,-0.00055095693,-0.0015925723
CXCL1,-0.0019451195,-0.007032213,-0.012550338,0.016024534,0.004209572,0.0058321944,-0.012594574,-0.004144934,0.002302972,-0.0033947215,-0.030117106,-0.0033571979,-0.0022127277,-0.0034414502,0.090476714,-0.00043825278,-0.008715963,-0.013157531,-0.027033852,-0.014212846,0.0012138202,-0.02292897,0.105186045,0.0022722008,0.004979282,0.0050205933,-0.042727835,-0.023267986,0.005637017,0.042269167,-0.0127338255,-0.012321371,-0.012271715,-0.012316377
IER3,-0.0015385385,-0.0004687296,0.003763823,0.0005010315,-0.00036687264,-0.0035880285,-0.0008487623,0.0016766241,0.00015380999,0.001049093,-0.0035044835,-0.0006823077,-0.0033580777,-0.00023151173,0.013948463,0.004145851,0.03494605,0.036921516,-0.032648124,0.0025621108,0.03300129,-0.00012047866,0.00062454,0.0034808265,0.0030165736,0.00012627352,-0.025530776,-0.008341639,0.057585433,0.009458422,-0.004127434,0.00053893705,0.002476965,0.0023506766
CD83,-0.015728796,-0.0050091906,-0.0049079824,0.01368086,0.0029053874,0.0012426494,-0.011073362,0.0036172718,0.004225616,0.0022784814,-0.012846472,-0.0022823194,-0.007726137,-0.004439197,0.096246496,0.0039065983,-0.049665403,-0.043713372,0.07845643,-0.014313182,-0.03740446,-0.020980041,0.073533036,0.0099426005,0.004363915,-0.0027467548,0.040121786,-0.009808675,-0.06370929,0.030026771,-0.017508978,-0.004694992,-0.0084471125,9.101734e-05
CCL20,-0.0013318958,0.0012537616,0.0046272986,0.0026719829,0.00095833157,-0.0004693423,-0.0023843138,0.0025795924,-0.0031234175,0.00015946191,-0.01249109,-0.000594718,-0.0016923547,0.0003747029,0.03609902,0.0010031975,0.09706666,0.10471185,0.043774277,-0.0027238806,0.104178295,-0.0041815927,0.015589381,0.0014946571,0.0019616394,-0.00094008533,-0.021908931,-0.010677357,0.12967636,0.029320326,-0.004180848,0.0018705208,-0.00017398085,0.001435725
