,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.005202777,-0.0023699817,-0.00065196824,-0.010459946,0.014106232,-0.0038653654,0.0034881372,-0.008193642,0.002902143,0.010645766,0.02202104,0.0002717876,0.004543249,0.0017470791,0.027487803,0.011035943,0.0680488,0.058367502,0.009281902,0.004945093,0.052051224,0.0023757599,0.0004993503,0.009794751,0.0007439084,0.00288391,0.0011874386,0.011862886,0.14564851,0.054624196,-0.0057419427,0.0030320343,0.0054452387,0.011091735
CXCL2,-0.003234153,0.0005872347,-0.0027434253,0.0018411794,0.0007472518,-0.0012559979,-0.0009528459,0.0012640695,-0.0005915948,-0.0002382323,0.0062047266,-0.000309508,-0.00021555877,0.0012199243,0.04372712,0.0013378385,0.025842339,0.027132342,0.026268305,0.0010753287,0.030746289,-0.0029140252,0.0159494,0.0035275898,-6.136909e-05,-0.0007359668,-0.013115478,0.0017436991,0.023198651,0.005328905,-0.0046781036,-0.0015146497,0.00073602935,0.0003838175
ATF3,-0.010088575,-0.005500835,-0.009956419,-0.002127336,0.007926732,-0.0033723682,-0.0024911847,-0.0013396678,0.0067073475,0.008301199,0.010425193,0.003072668,0.00030153763,4.696483e-05,0.060263682,0.011393183,-0.114171445,-0.11620807,-0.11974805,0.008269177,-0.1210167,-0.005796616,0.014481552,0.013560204,-0.00081464025,0.0073222043,-0.07052483,0.0022267215,-0.14310433,-0.021798816,-0.008619732,0.001357972,0.0064267037,0.0060587404
NFKBIA,0.004389531,0.013969351,0.0038040157,-0.010948957,0.031673234,-0.017475603,0.00652459,-0.014169531,-0.005048229,0.014655585,0.0663788,-0.008842648,0.0046288166,0.004291532,0.07198895,0.018656028,0.27024058,0.25627604,-0.020170366,0.0062545664,0.24561445,0.008023817,-0.03813538,0.010722833,-0.00025214764,0.0067188777,0.031370778,0.055890232,0.3913744,0.16357315,-0.008813411,-0.0057288986,0.009826442,0.012069949
TNFAIP3,-0.0023715044,-0.0064985394,-0.00094965665,0.004772243,0.0121369725,-0.002184092,-0.0006449642,-0.009237117,0.004412234,0.007432633,0.03259709,0.0037415335,0.0049641686,0.0010601502,0.030636262,0.0077996226,-0.04191785,-0.056973606,-0.07203582,0.005548647,-0.058963478,0.005537185,0.001695369,0.0040832893,0.002449345,0.0013510674,0.014283118,0.02430057,-0.0064694886,0.03517425,-0.0040741647,0.003458534,0.0028501912,0.0046046074
PTGS2,-0.001084976,-0.00021976001,-0.0016137443,0.0014710152,0.0005882566,0.00023936671,0.0003025009,-2.6223217e-05,-0.0004976347,0.000120486744,0.0034178612,0.00034701152,-0.00020827302,0.0004396191,0.010820686,0.00017255083,-0.0051549813,-0.004479386,-0.018628294,0.00049731514,-0.004268962,-0.0006027521,-0.00014485887,0.00025261444,-0.00028716083,-0.00017952982,-0.00229395,0.002240881,0.00055211387,0.005221742,-0.0014570272,-0.00011163548,-0.00012512185,-0.00046581385
CXCL1,-0.0036079285,-0.0034869374,-0.0062597333,-0.0036488473,0.011456921,-0.0012097184,-0.0012250566,0.0037481647,0.0024166969,0.005597585,-0.0075825737,0.0057017747,0.006455139,0.0018408322,0.044284075,0.004989646,0.018199082,0.013719253,-0.032282926,0.009501786,0.015184474,0.00048715642,0.019737994,0.006738727,-0.0024976493,0.008391117,-0.04539607,-0.03341654,0.07014874,0.046029024,-0.0026403852,0.003194935,0.005783962,0.0075738947
IER3,0.0028070007,0.0050299997,0.002969146,-0.001570694,0.00015665515,-0.0018742905,0.0003556713,-0.0046415986,-0.00074430497,0.0011874394,-0.0033221608,-0.0014765797,-6.212115e-05,0.0012536149,0.010042992,0.0009810093,0.046880074,0.05186704,-0.028353058,-0.0004893924,0.047921125,-8.720236e-05,0.0012818136,0.0030747433,-0.001114601,0.0022018768,-0.013804802,-0.0001749082,0.06754206,-0.002349173,0.00097055116,0.0016737086,0.001646511,0.0015294073
CD83,-0.007863996,-0.001476592,0.0014217889,-0.006589242,0.0118177375,-0.00016063085,0.0013788814,-0.0029555787,0.0005110942,0.0073273336,0.02599124,0.0019252612,0.0026187804,0.0064801546,0.0427553,0.005589897,-0.004051823,-0.0023363174,0.05918853,0.006104317,-0.0032037303,-0.0038335877,-0.005447691,0.023941312,-0.0022140348,0.012828248,0.06408016,0.00025122272,0.011466888,0.026081247,-0.00462962,-6.7900786e-05,0.00018114726,0.0073472043
CCL20,0.0023927807,0.0068936837,0.006699511,-0.005047027,0.0038498242,-0.0029038067,-0.0004689049,-0.0048671095,-0.0031557435,0.0010297477,-0.00549802,-0.0005601074,0.001543149,2.5567371e-05,0.036584727,0.00020178786,0.09325157,0.101061456,0.027464727,0.0004080712,0.09635047,7.4911695e-05,-0.0061327456,0.0018091957,-0.003392762,0.005814974,-0.03765129,-0.0040094582,0.11721383,0.013490645,0.0014619761,0.001405087,0.001422922,0.0004973483
