,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.00011747692,-0.0068516415,-0.008433156,-0.013119327,0.011930836,0.00964604,-0.004437889,0.017677132,-0.013588311,-0.0001851373,0.005408087,-0.005537105,-0.008327717,-0.0074917655,0.047435578,-0.00044543546,0.025789004,0.005009517,0.018283946,-0.019268481,0.013216651,-0.011269469,0.017115422,0.010088282,0.0077217524,-0.026335713,0.0617222,-0.019782817,0.032781724,0.03031151,-0.026972003,-0.0036154075,-0.0060733766,0.003794689
CXCL2,-0.009734186,0.00079431065,-0.0028968875,0.012150455,-0.00061969925,-0.003254694,-0.010780949,0.002803756,-0.00083719485,1.1787207e-05,-0.019710746,-0.0016222916,-0.0058855885,-0.0036506683,0.080150574,-0.0002847098,0.030891435,0.029180264,0.031260222,-0.004575463,0.034632713,-0.010875413,0.038908865,0.00052210863,-0.0021795311,-0.0025496054,-0.022464542,-0.006714877,0.012046582,0.012820264,-0.012061722,-0.00058239535,-0.002510243,-0.0032689052
ATF3,-0.027471164,-0.010438401,-0.017128866,0.017460307,0.002249319,-0.011539139,-0.02195351,0.017936764,0.008479526,0.011418866,-0.03315797,-0.00408366,-0.007616533,-0.0007365763,0.12505384,0.010328789,-0.14648896,-0.15149626,-0.11545721,-0.0010142173,-0.16453542,-0.016158065,0.092955396,0.004328552,0.005880497,-0.0014464963,-0.114305235,-0.021916742,-0.18627764,-0.04959227,-0.019951083,-0.00022224005,6.175701e-05,0.013355981
NFKBIA,-0.012324763,-0.0009802371,-0.0048195305,-0.009255601,0.008966248,-0.006736466,-0.015382359,0.026941651,0.0027239493,0.008006794,0.033704758,-0.0034092008,-0.012916698,-0.004878223,0.08367242,0.017810067,0.22277878,0.2016459,-0.00891963,-0.012060943,0.22373454,0.004005249,-0.014213269,0.008913818,0.014792991,-0.031804718,0.06688693,0.0058193356,0.21753521,0.15335508,-0.04199758,-0.0056841527,0.0052735265,0.0016518753
TNFAIP3,-0.015918372,-0.006283687,-0.014911554,0.009505985,-0.0041997083,-0.0015121307,-0.012788523,0.006874873,0.00069490523,-0.0005612364,0.0015278874,-0.000264831,-0.010088423,-0.008129222,0.04018844,0.002637687,-0.08446565,-0.09612041,-0.08737005,-0.013143813,-0.088497765,-0.00811882,0.012188066,0.0041494058,0.006954984,-0.018458523,-0.011299072,0.0045563728,-0.10277322,0.019705784,-0.02299293,-0.008070901,-0.0058772964,-0.0045525655
PTGS2,-0.0021456184,0.00015229032,-0.000214496,0.0028964737,-0.0003751005,-0.00049043004,-0.0022423808,-0.0015268398,0.0020549137,-0.0005687354,-0.0063332673,0.00046321517,-0.00038436276,-0.00042970746,0.008024128,-0.0011089847,-0.011245558,-0.008407547,-0.016411709,-0.001710553,-0.010449759,-0.0017515582,0.0073069963,-0.0035031382,0.00016400161,0.0012277052,-0.0018419479,-0.0016046878,-0.00015697906,0.0059924927,-0.000743941,-0.00025468887,-0.0010919584,-0.0015248405
CXCL1,-0.012079119,-0.004950772,-0.018048426,0.013432415,0.008681035,0.005173058,-0.011730027,0.011077219,0.0063121156,0.0054690233,-0.019506143,0.00052611995,-0.007271679,-0.005061995,0.090654746,0.009033919,-0.015387714,-0.01256888,-0.030267315,-0.018661082,-0.0034989952,-0.01662578,0.07932743,0.0044931034,0.0024264308,0.0036901347,-0.040364396,-0.037883583,0.006034332,0.03813458,-0.015364237,-0.010012246,-0.006922079,-0.011031466
IER3,-0.00044887108,-0.0018794778,0.0038429212,-0.0017960937,-0.0005668866,-0.00109319,-0.0023811683,0.0044327057,-0.0010155225,0.0012562046,0.0011427358,-0.00154971,-0.00095606927,0.00019803736,0.015785063,0.007881088,0.038391024,0.040977567,-0.015692042,0.0037922347,0.039741006,-4.2948155e-05,-0.00051463273,0.00576548,0.0032690398,0.001389972,-0.01241863,-0.008799552,0.053776875,0.005930703,-0.003912762,0.0003203273,0.0046901596,0.005078539
CD83,-0.022124952,-0.006105828,-0.00867194,0.013931722,0.0054009426,0.004111051,-0.01342293,0.008730338,0.0068463036,0.008057794,-0.00016532127,-0.0036841277,-0.009974098,-0.00077846204,0.08831087,0.0063435,-0.0478746,-0.042057276,0.066584565,-0.012744437,-0.038312618,-0.013268732,0.060245346,0.015981752,0.003344404,-0.0013730306,0.04233699,-0.014850836,-0.03941907,0.024012206,-0.016993158,-0.0041548363,-0.006866167,-0.0004286065
CCL20,-0.0021587764,0.0047141556,0.0027339582,7.058529e-05,0.0041758693,0.00075007917,-0.0026209678,0.009136419,-0.004194085,0.004411094,-0.0024789996,-0.0027476035,0.00065251184,0.0034794458,0.04239256,0.0053634746,0.10465779,0.11196373,0.03980295,0.00011362833,0.11705104,-0.0027760928,-0.00037985505,0.007790098,0.0016568445,-0.0025807936,-0.030853422,-0.007931407,0.12577794,0.025726425,-0.003396855,0.0030441806,0.002191857,0.0045673624
CXCL3,-0.012596578,0.0033304603,-0.007940806,0.01450883,-0.00062174094,-0.0029359357,-0.010752805,0.006305353,-0.0017445479,0.0028629866,-0.014871073,-0.0027462116,-0.0043209083,-0.0045710513,0.09976497,0.0003506323,0.0072429297,0.0077848397,0.013525634,-0.0062858467,0.0094967885,-0.010319771,0.042729136,0.0006186201,0.0013646076,-0.0049816747,-0.028384835,-0.00395505,0.013276949,0.011416324,-0.011593887,-0.0008662626,-0.003461389,-0.00015344232
MAFF,-0.0061983815,-0.0029332938,-0.0043767774,0.003987164,0.002375683,-0.0011266285,-0.0071157515,0.008035282,-0.00026765364,-0.0009871526,-0.016392045,0.001525338,-0.0012607198,-0.0038653032,0.036172647,0.002245067,-0.10143339,-0.105461106,0.00267671,-0.005120068,-0.11203421,-0.008753773,0.025365163,-9.256528e-06,0.004588076,-0.0005597673,-0.04484588,-0.013149262,-0.10695507,0.01263315,-0.014092421,-0.0013009673,-0.00071223563,9.915561e-05
NFKB2,-0.00336086,-0.002271647,-0.0014125484,0.00079546997,1.3112659e-05,0.0008281644,-0.0028215759,0.0060242224,-0.0014697247,0.00041113753,0.0015309689,-0.0020324409,-0.0005006641,-0.004479138,0.020274397,0.00047482885,0.014415444,0.010022356,0.015039869,-0.0040071863,0.014484357,-0.0014253128,0.009557415,0.0032273459,0.0034617751,-0.005468975,0.026624054,-0.0005132289,0.020184167,0.0136523,-0.00861016,0.00035770974,4.9976054e-05,0.0028334516
TNFAIP2,-0.0080557,-0.013408986,0.0040830597,0.004969559,-0.0048695705,0.0006577521,-0.0029634042,0.0062842867,-0.0059937583,-0.0081341,0.0036240309,-0.00466882,-0.0005868654,-0.00022616697,0.053723834,0.0017809935,-0.16267079,-0.17331119,0.007977529,0.00036909015,-0.17627302,-0.008522777,0.032287262,0.017192684,0.0064979866,-0.0072110742,0.18906778,-0.0037481443,-0.110229775,0.09418685,-0.014681133,-0.008709858,-0.005567593,0.005124434
HBEGF,-0.0011406315,-0.005286312,0.0077324174,0.0013770619,0.0002843524,-0.00022752654,-0.0036233142,0.004414695,0.002267972,0.004125839,0.0045719054,-0.0018981642,0.001598406,0.00092539063,0.011910247,0.0046247607,0.027649507,0.033455957,0.026074676,0.0014034787,0.030294774,0.00027902576,0.012845264,0.013291951,0.0083014425,0.002190932,0.061862268,-0.011907813,0.059762526,0.0032534483,-0.004706265,-0.0014776207,0.002060536,0.005169751
KLF6,-0.0093215825,-0.009929894,-0.014006434,0.0088041285,0.006220441,-0.002564356,-0.011245456,0.0003237357,-0.010660768,-0.0006088795,-0.0159913,-0.0013634498,-0.003417051,-0.005012915,0.039522782,0.0035189094,-0.060377445,-0.0664647,-0.066958025,-0.012700628,-0.062231135,-0.002633545,0.03640152,0.009941404,0.013418983,-0.017106164,0.0071053035,-0.01034047,-0.122922875,-0.073140435,-0.021671133,-0.00096240547,0.002567717,0.0032674386
BIRC3,-0.0039670337,-0.0009920654,-0.0023201078,0.00050385774,0.00042636698,0.00024756676,-0.0011768469,0.0037159012,-0.0006766104,0.0012498169,0.003848336,-0.0006798383,-0.0023761503,-0.0013634242,0.014019148,0.0005382147,-0.0054773735,-0.005453492,-0.004699076,-0.002469626,-0.0047250064,-0.0015485513,0.00010310346,0.0034929228,0.00080389477,-0.0037458036,0.03973371,0.0021467172,-0.013875702,0.009456777,-0.0045013223,-0.0007616518,-0.0021078987,-0.0005451168
