,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.003296385,-0.0028471125,-0.01695216,-0.007922126,0.014959472,0.008336097,-0.0027638935,0.008851792,-0.003742186,0.0045016105,-0.0024374407,0.0014656667,-0.0062184,-0.0025789794,0.054714944,0.0027487145,0.020810483,0.008691252,0.01923281,-0.017690655,0.011517158,-0.006924748,0.027159873,0.008363303,0.008801563,-0.018493526,0.036302276,-0.008313526,0.026965436,0.023854677,-0.013883519,0.002547052,-0.0045699053,0.0014652128
CXCL2,-0.010093118,-0.0021724303,-0.0013455688,0.010066867,-0.0006153572,0.0018018404,-0.006972654,-0.0006989216,-0.00081407354,-0.0014331804,-0.019040769,-0.000868686,-0.0045390497,-0.0014997675,0.07516737,-0.0013670936,0.02541218,0.024553169,0.030582666,-0.008309119,0.027056796,-0.008458452,0.038330246,-0.000992772,-0.0028250208,-0.0034742064,-0.020582836,-0.009529607,0.0077100596,0.010010345,-0.0063616233,-0.0021319806,-0.004435492,-0.003756738
ATF3,-0.027967406,-0.017499272,-0.016052907,0.016803497,0.0023838705,-0.0031520168,-0.016168578,0.008164842,0.01759566,0.0095633725,-0.025135376,0.0037097393,-0.010390048,2.1036663e-05,0.12334264,0.0124293,-0.1509721,-0.14076476,-0.10368725,-0.008342745,-0.16144027,-0.01567344,0.08448344,0.0031108663,0.001272309,-0.0023285095,-0.12156485,-0.025507705,-0.20049429,-0.02568948,-0.016557023,-0.0062668016,-0.0013736418,0.0055339094
NFKBIA,-0.011037571,-0.0060954313,-0.0058197463,-0.003249441,0.01207828,0.00019759721,-0.008151093,0.009064814,0.0016027015,0.0033744245,0.0139910905,-0.0020652034,-0.00519342,0.006394351,0.10117137,0.022935368,0.22821014,0.21487354,0.009048273,-0.009474207,0.22796403,0.0010924092,-0.0046544415,0.009491755,0.022495262,-0.0197812,0.07345789,0.010367938,0.2746165,0.1532349,-0.018970247,0.0011076308,0.009632545,0.01595016
TNFAIP3,-0.010325048,-0.0069274004,-0.014854164,0.008703557,0.0025587322,0.0020308823,-0.005681843,-0.00044948023,0.0056738397,0.00053989637,0.0011251029,0.0029856702,-0.006229956,0.0021193398,0.049710978,0.0051259934,-0.07955346,-0.08713459,-0.071602225,-0.011610322,-0.08611196,-0.0034534852,0.009625398,0.0039003692,0.008985329,-0.011465785,-0.0035969282,0.010935336,-0.10245468,0.011863537,-0.014709349,-0.003120941,-0.0022496425,-0.0026442034
PTGS2,-0.00069830375,-0.0008519739,0.0002946524,0.0013662983,-9.155701e-05,-0.00064375246,-0.0005020941,-6.711629e-05,0.00079544855,0.00022314438,-0.001985721,-0.00053839793,-0.0006880637,0.00077401963,0.0060162204,-0.00030016623,-0.009125841,-0.009853562,-0.012283378,-0.0010997889,-0.009711974,-0.00082281925,0.007248848,-0.00083623227,-0.0013170688,0.0018183697,0.0031579174,0.0007157834,-0.0007029098,0.009755021,0.00011788255,-0.0009680954,-0.0016230862,-0.0021204557
CXCL1,-0.004766649,-0.0073875487,-0.014730973,0.0090608075,0.006370412,0.0025800786,-0.011117669,0.0028277214,0.009011343,0.00062441756,-0.024843095,0.0011372559,-0.003199907,-0.002792727,0.08581081,0.00313668,-0.012882036,-0.00838492,-0.02588701,-0.012855988,-0.0033803482,-0.015350932,0.0793447,0.0042301416,0.0034742483,0.0071206475,-0.040090814,-0.038186427,-0.0023579828,0.023927903,-0.010928521,-0.012160679,-0.008438197,-0.009730691
IER3,-0.00065867504,0.0007872349,0.0014493745,-0.0003946307,-0.0011447726,-0.0008096662,-0.002021515,0.001981812,6.0099464e-05,0.00053913664,-0.002547716,-0.0015718539,-0.0003600732,-0.0009969154,0.024392527,0.00388095,0.038286928,0.042955752,-0.025468545,0.0034679633,0.042960025,-0.0012074198,0.002641344,0.0008934621,0.0029152865,0.0017878431,-0.022005837,-0.0039961985,0.052345056,0.012820632,-0.0029767212,-0.00050150894,0.0022902014,0.0023012643
CD83,-0.018241694,-0.013212852,-0.010848291,0.013333183,0.0056827064,0.006670063,-0.009844112,0.0038109212,0.009084913,0.0050643743,-0.0017220766,-0.00016223895,-0.0072487374,0.0020968434,0.10751874,0.0071669808,-0.045198105,-0.03555679,0.085368246,-0.015358088,-0.037821658,-0.014042366,0.05871242,0.015106733,0.0024729494,-0.00077890186,0.04028861,-0.011133205,-0.039479226,0.027176192,-0.013454211,-0.0077605257,-0.0059336084,0.00017581682
CCL20,-0.0012924103,0.00039885126,0.0017760411,-0.0014325654,0.0026376485,0.0021133146,-0.0041802637,0.0049035135,0.00030882555,0.0011727582,-0.00277656,0.0007592933,0.0011517317,0.0014937507,0.050468884,0.0068557556,0.10426102,0.109378435,0.041954365,0.0005737836,0.11134057,-0.0019224491,0.0020966888,0.004461116,0.0044907667,-0.0006192095,-0.031168528,-0.01304129,0.13562492,0.02143464,0.0005898439,0.0010462187,0.0023408083,0.0038885684
