,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.0027219197,0.0064289444,-0.017168837,0.0059958855,0.0039227824,-0.001551553,-0.007485496,-0.001969347,-0.0007958001,0.0053785336,0.07861858,1.971359e-05,0.008062883,-0.0041939593,0.030988473,0.013555177,0.13876154,0.12963548,0.046370402,0.005372348,0.13216281,-0.0038976944,0.012041718,0.004540813,0.0036980975,-0.006160699,-0.026001344,0.025983384,0.07879134,0.0018340747,-0.007418239,0.00033077828,0.005402675,-0.00620507
CXCL2,5.2004856e-05,0.0034429906,-0.0008554955,-0.0006752609,-0.001423286,-0.0046048346,-0.0009563808,0.005954616,-0.002144914,-5.741205e-05,-0.019563336,-0.00057539705,-0.0002813395,-0.0008316218,0.030729387,0.0025465414,0.024598783,0.023109728,0.0050462843,0.00041569793,0.026120095,-0.0021938656,0.008091123,0.001088907,-0.0007359035,0.00026641003,-0.0076950113,-0.0065888152,0.0149240075,-1.3911491e-05,-0.0038919053,-0.00015295771,0.00045905742,-0.003226006
ATF3,-0.003820899,0.0084943995,-0.0008850304,0.005997452,0.006490972,-0.010622343,0.000990039,-0.0013366694,-0.005049668,0.007258278,0.005338942,0.008758354,0.0071810386,0.003979158,0.035505008,0.008880017,-0.03863053,-0.03694645,-0.10624469,0.007146582,-0.03697467,0.001757334,0.008370145,0.010066626,0.009566566,0.007874081,-0.034162574,-0.017780187,-0.023441957,-0.0037393458,-0.0026144679,0.004004119,0.0045798235,-0.0036299916
NFKBIA,-0.009720435,0.031049093,-0.026663618,-0.0073422203,0.009094811,-0.0031818422,-0.014598472,0.021599654,-0.0056150793,0.006242108,0.08863475,0.0022028715,0.017067295,-0.0049584247,0.048999235,0.022044469,0.30733556,0.277696,0.004677776,0.0014533749,0.299947,-0.008841223,0.0036375318,0.0045422297,0.009525608,-0.017277095,-0.033552743,0.029237757,0.181647,0.06031729,-0.020150242,-0.0045241215,0.016402552,-0.016877573
TNFAIP3,-0.0037062909,0.00024808635,-0.004540368,-0.0008013512,0.00043772784,0.0047813016,-0.0060062483,0.004677447,0.0014727834,0.0041945097,0.022169687,0.0027242939,0.0052055186,-0.0014089532,0.01956898,0.008450976,0.015463108,0.007057457,-0.0441783,0.004111733,0.007442059,0.0008108811,0.0117653,0.0042117774,0.003327096,-0.006918861,0.023183916,0.02255925,0.010005068,0.011107333,-0.002225808,-0.00011898657,0.0054023555,-7.4470496e-05
PTGS2,0.00046211368,0.0010969706,-0.00018298047,0.00050464744,4.6449157e-05,-0.0021642176,0.00037193886,0.00015817846,-0.00056750927,0.0014166597,-0.0060481452,0.00048465593,0.00024030355,0.00034869494,0.0048711086,0.0012445445,-0.006091156,-0.0059959656,-0.017733395,0.0006202433,-0.006242619,0.00016464,-0.000309441,0.00066531036,0.0005903559,0.00045591904,-0.0011058947,-0.001787118,-0.004221083,0.00684067,-0.00020004428,0.0007110751,-0.00040468667,0.00028160986
CXCL1,0.00022752794,0.0089120325,0.00076204503,-0.006066341,-0.00907365,-0.0017297307,-0.0062904223,0.0135294,0.00013929849,0.0021208068,-0.063566424,0.0013953353,0.0014462819,-0.0013489169,0.033361953,0.010964628,0.009560497,0.0041049533,-0.048162814,0.0026459333,0.015184244,-0.007236899,0.003724097,0.007942329,-0.0008102217,-0.0020193849,-0.031864636,-0.029873153,0.050940804,0.033571787,-0.011186995,-0.0017635077,0.0032367196,-0.00011817543
IER3,-4.20969e-05,-0.0006627997,-0.0011612133,-0.00032396166,0.0010380633,0.00023702515,-0.0015535017,-0.00039203285,0.00020825095,0.0009299759,-0.00597881,-0.0006016724,0.0012177728,-0.0013058871,0.005847821,0.0012115369,0.029481849,0.029051049,-0.020809466,0.0023042595,0.031742852,-0.0009880294,0.0028695078,0.0019647868,0.00014533575,0.0023563094,-0.014460292,0.0035644847,0.014792596,-0.006510042,-0.00067008776,0.001612142,0.0029420683,0.00137981
CD83,-0.007216805,0.0070278575,-0.0016185656,0.0050961627,0.0033188253,-0.0007672217,-0.0021582616,-0.0049034446,-0.0028735765,0.003998761,-0.015217911,0.006520462,0.0052028117,0.008131696,0.017479274,0.0076276,0.019587338,0.021517301,0.051592685,0.0071089547,0.022551712,-0.0014934784,0.009906318,0.016690237,0.0066879354,0.0069572306,0.047752928,-0.009169887,0.014355494,0.024926856,-0.0047730138,0.002092071,0.0023119003,0.002427896
CCL20,-0.0053211283,0.002789092,0.00267882,0.00042083382,0.0019000168,6.401841e-05,-0.0033927502,-0.005356225,0.0024187337,-0.00010903577,-0.028010257,-0.00013877056,-0.0032693828,2.74282e-05,0.020474287,0.0009696209,0.08490824,0.08760699,0.025827006,-0.00013831137,0.090258166,0.0008839438,0.0072429846,0.00018551812,0.0014182249,0.0026344275,-0.030759282,-0.0033930044,0.05978292,0.015603184,-0.00071113696,0.00088413566,0.0040129838,0.002620045
