,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.007660732,0.013716647,-0.018108437,-0.003354086,0.011730559,-0.0023183736,-0.015053067,-0.0035201113,0.0137336105,0.012073986,0.09712121,0.011771977,0.0017119036,-0.0041205855,0.022949353,0.013479994,0.06862988,0.0587803,0.07009832,0.0036926544,0.057616945,0.0018774412,-0.0036576302,-0.0076577417,0.014063824,-0.005957857,0.0057427017,0.09339782,0.04243753,0.01499814,0.0013021339,0.0055041257,0.0063304817,-0.008813784
CXCL2,-0.00022075268,0.0014563072,-0.00011540455,0.0018838358,-0.00043168082,-0.0014874043,-0.007265406,0.0052425414,-0.0026584377,-0.0019236284,-0.018706301,-0.0025011296,-0.0026906237,-0.0040197135,0.046947755,-0.0013590257,0.011685532,0.007235111,-0.010210554,-0.0031637556,0.013318325,-0.0033411728,0.008276985,4.773941e-05,0.00047119794,0.00034549175,-0.0085478,0.0051445016,-0.0018518796,-0.0018741555,-0.0034722667,-0.006117856,-0.0014520648,-0.0039360686
ATF3,-0.0028261237,0.008986223,-0.00444779,0.004372186,0.006042224,-0.023880614,-0.0026209909,0.0055735162,0.0007814194,0.0018507751,0.015212684,-0.0021465484,-0.00014841437,-0.0027809097,0.017424962,0.0007257846,-0.030528575,-0.040177662,-0.09899294,0.0026771603,-0.04350036,-0.0023025325,-0.0057746,0.0028755271,0.008882339,-0.00020587542,-0.05823364,0.019036563,-0.033773247,-0.0030661325,-0.0038226787,-0.0068488987,-0.013406934,-0.0077385763
NFKBIA,-0.015859919,0.026122011,-0.025629766,-0.0036198108,0.007025834,0.0065095355,-0.026726399,0.027864443,0.0044598454,0.0065207644,0.086805515,-0.00060438656,0.009160064,0.0008511835,0.04801998,0.023802752,0.1446645,0.12870146,-0.009652556,-0.006242768,0.13569626,0.0015823687,0.0028858995,-0.016437903,0.013905732,-0.01575869,-0.0058362177,0.06741739,0.09632308,0.019528536,-0.010057799,0.00073304656,0.014010273,-0.025783477
TNFAIP3,-0.011821745,-0.0014533303,-0.0020224217,0.0014887007,0.003203759,0.008525745,-0.011290481,0.011886024,0.0014261217,0.0044020778,0.009091499,0.0013048934,0.0061795544,0.0010842066,0.034226,0.0045743757,-0.011951583,-0.022003822,-0.0871049,-0.003337146,-0.015156316,-0.0007738259,0.0032750668,0.0026144593,0.0032292823,-0.0021207232,0.026214104,0.032941405,-0.012633973,0.0008887146,0.0058447956,0.0011485544,0.0006316065,-0.0070612296
PTGS2,-0.00016120088,-0.000170813,-0.00074741984,-0.00021756349,0.0009451544,-0.0012848884,-0.0006117839,0.0029401083,-0.0017510488,0.0001475088,-0.004759941,-0.0009762315,0.00010136282,0.00030151813,0.007963899,0.0009199747,-0.00027279434,0.00029093906,-0.019175524,0.00092081167,-5.344031e-06,0.0003056459,-8.013779e-05,0.0011080401,0.0013979387,0.0014387689,0.0011683766,0.0014686304,0.0008380737,0.0013243177,-5.8401427e-05,-0.00038229022,2.5670879e-05,-0.0012420182
CXCL1,-0.0057443124,0.005194639,0.0038748113,-0.0039359545,0.0021600476,0.004765945,-0.012638597,0.0071677,-0.0024234003,0.0002483544,-0.06976313,-1.656874e-05,-0.0027815131,-0.0064626923,0.07805084,0.0050014798,-0.007616546,-0.018394789,-0.090445176,-0.00651486,-0.00066655263,-0.0063966904,0.016822215,0.0028121944,0.0038719738,0.002504382,-0.004256136,-0.0030623674,0.008257434,0.016834904,-0.008576112,-0.01276689,-0.0065331995,-0.014290124
IER3,-0.00070622383,0.004215924,-0.00030606278,-0.001272153,0.0028789248,-0.006367384,-0.0021825018,0.00046353234,-0.00067345187,0.00012644359,-0.0051001604,-0.0018736083,-0.0021978011,-0.002433174,0.023911873,0.0027202726,0.009211136,0.007947858,-0.046125215,0.00033003697,0.009138389,-0.002913349,-0.0027490202,-0.0009668258,0.0007636698,0.0052669724,-0.01887481,0.004553437,0.003805067,-0.008169427,-0.00047678477,0.005195381,0.0040614265,-0.0007192934
CD83,-0.0088838,0.007047787,-0.0025583191,0.0018478445,0.0077572674,-0.0050007333,-0.011746699,0.012387333,-0.0035374505,0.004022145,-0.017880488,0.0036745407,0.00035305033,0.001732822,0.028327603,0.0036952305,0.0023008161,-0.00041549705,0.03531113,0.00037609582,0.0013248152,-0.0021012768,0.0049937894,0.0062094675,0.006486065,0.004944365,0.023375185,0.01347575,-0.010505389,-0.0038881458,-0.0052781384,-0.0016244091,-0.0005958242,-0.002139477
CCL20,-0.00261051,0.005318243,0.0024831502,-0.000427531,0.0017740254,-0.006599312,-0.0014896094,0.0020605237,0.0005351032,0.003314699,-0.021242907,-6.0120492e-05,-0.00032481947,-0.00021668893,0.053746913,0.0014792888,0.03983018,0.043021087,-0.009157355,-0.00040948042,0.04079346,-0.0019135441,2.3087176e-05,0.00032269032,0.0033370915,0.007111232,-0.022539586,-0.005375006,0.028371667,-0.010414794,-0.0013514294,0.0042260415,0.0038205744,0.004626897
