,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.0022711635,3.69253e-05,-0.0100031365,-0.00084120693,0.0052319523,0.0042842827,0.0024625077,-0.00056029216,-0.0025927052,-0.0038504435,0.0037629248,-0.0001870015,-0.0012029773,-0.0061968053,-0.00020051676,0.003538921,-0.005603342,-0.009183346,0.0006666035,-0.003594451,-0.005734029,-0.0020149,-0.0031092176,-0.0065361722,-0.0007617846,-0.00030525212,0.0014978839,0.00036697774,0.0076105343,7.215723e-05,0.002835236,-0.0043213707,-0.002880829,-0.004707413
CXCL2,0.0015548863,-0.00054118736,-0.00025987573,0.00018645132,-0.00074251666,0.0011334171,-0.0019385986,-0.001209075,-0.00044174853,-0.00062245975,0.00081485964,0.0017992654,-0.001124216,0.0004424051,0.001037749,-0.0006396015,-0.00050568767,0.0009406978,-0.0003304667,-0.0012183342,0.00052806,-0.001738108,0.0035993191,0.0015130911,-0.00068837067,0.0016069848,0.0002740056,0.0013075009,0.0012980903,0.0007842114,-0.0024994325,0.0007658931,0.0011351929,-0.00011045907
ATF3,0.004083922,0.0020955084,-0.0033790346,-0.0022193193,0.0006559667,0.0040687467,-0.0038506775,-0.0023122765,-0.0009733778,-0.0034442449,0.0032524813,0.0035584858,-0.0030668124,0.0017437722,0.009986484,-0.003970952,-0.0003845664,0.001093423,-0.002688046,-0.0015645652,-0.001836944,-0.007583999,0.00978882,0.006341106,-0.0012151685,0.008288703,0.0036538583,-2.0962829e-05,0.00429071,0.00432729,-0.006448457,0.0023647023,0.00018528203,0.0027085703
NFKBIA,0.0067311437,-0.00053442013,-0.012084853,0.0010275404,0.0034254408,0.0026596105,0.004069586,-0.006762053,0.0029847,-0.0025078952,0.005469246,0.0010332799,0.0063135405,-0.00428167,-0.004281561,0.004732956,-0.0065671117,-0.0069362447,0.0056441133,-0.0039214673,-0.0018566853,-0.0007054147,-0.008854509,-0.0076335287,0.006573726,4.692927e-05,0.0040817317,0.0063327937,0.0102807125,0.0052287565,6.0511982e-05,-0.0004385513,0.0016663137,-0.0061256904
TNFAIP3,0.0033215946,-0.003028624,-0.0066275652,-0.001564365,0.002818808,0.0050156033,0.0009245956,-0.0019861804,0.0019141809,-0.002738824,-0.003045229,-0.00022816363,-0.006457956,-0.0065945606,-0.0066670463,-6.9718226e-05,-0.0054672053,-0.004704471,0.0012386483,-0.0031838282,-0.004310645,-0.0018177489,-0.006443559,-0.0027598366,9.330795e-05,-0.0009590611,0.000110217996,-0.00068030384,0.0015509196,-0.0019537418,-0.0021251766,0.0009539469,-0.004285613,-0.0036100307
PTGS2,-0.00020245036,0.00039319435,-0.0008872909,-0.00021991033,0.00011869713,0.00030957698,8.0108286e-05,0.00027313243,8.563641e-05,0.00024660476,0.00056044944,9.980419e-05,2.6421972e-06,-0.0004490154,-0.00017623547,-0.00051263516,3.8030776e-05,4.1072726e-05,-7.001026e-05,-0.00025156338,-0.00013092242,-0.0004891532,0.00018501302,0.00018594152,-0.0002159051,0.0003443956,-2.0478024e-06,0.00020189903,0.0004135442,0.00052779826,-0.00053219695,0.00015349606,-0.00010581217,-0.00013000469
CXCL1,0.001789115,0.002972277,-0.0025684673,-0.0014889113,0.001020915,0.005540703,-0.0015765,-0.0031231137,-0.0049355086,-0.0042877435,0.00031472783,0.003593126,-0.003864141,-0.0018015482,9.651697e-06,-0.000560565,-0.0010541904,0.00087010657,-0.003030007,-0.0037355244,0.0015748935,-0.0023816717,0.000636765,0.0054290127,-0.00062636234,0.0062502758,0.003402574,0.0075698253,-0.00086886436,0.001442862,-0.00034066185,0.002544233,-0.0005203163,-0.0006961121
IER3,-0.00045775407,0.00023531172,-0.0010111309,-0.001405642,0.0001896951,0.0005362142,0.0010186434,0.001379259,4.553047e-05,-0.0009979446,0.002211665,-0.0006645336,0.0013303933,-0.0005218857,-0.0003361742,9.4995245e-05,-0.0015317629,-0.0011289793,-0.00013974734,-0.0004201088,-0.00095279026,-0.0004034387,-0.0006647041,-0.0013216527,-0.00117354,0.0011173524,-0.0013495944,-0.00057410967,0.003502319,0.00050783175,-0.0005330575,-0.0019190504,0.00043479033,-0.0014028229
CD83,-0.00033747588,0.0026499298,-7.160324e-05,-0.0009839408,0.0021802732,0.0022257708,-0.0013269754,-0.002566187,0.00025984028,-0.00054079224,0.004143264,0.00082747196,0.00063708477,0.0036590581,0.008705244,-0.00010922015,0.0018516451,-0.0005980658,-0.0019123041,-0.0030850277,-0.000633584,-0.0020154295,0.0015013673,0.003757995,0.0015723418,0.0067252694,0.0031832252,0.0032932227,0.0013124124,0.0040003974,-0.00072204624,-0.0004277852,0.0015933604,0.004866893
CCL20,-0.00022598915,0.001054843,-0.00040388398,-0.0012260873,0.0013925197,0.0006984234,0.0011358706,-0.00078581367,-0.0008367285,-0.0021183167,0.0007663998,-0.00025263574,0.0012426205,0.00012313463,-7.323336e-05,0.00065795647,0.0006073993,6.873295e-05,-0.0013605949,-0.00021998734,-0.00049468386,8.400589e-05,-0.0014257103,-0.00023044193,0.000128405,-0.00019514869,0.00052489486,-0.00075868116,0.0024012618,0.0014266425,0.0010809889,-0.0015241957,-0.00044327418,0.0012484106
