,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.0039469246,-0.0010085932,-0.01283748,-0.0021906875,0.002286296,-0.0011980399,-0.0014025297,0.010413804,-0.0017055088,0.011832685,0.053632203,0.006263626,-0.0046090297,-0.008479848,0.020297443,0.016003443,0.046387073,0.05338875,0.05189628,-0.0011543263,0.046671763,0.0017569662,-0.0026148828,0.00020337815,0.012415441,-0.0022921637,-0.006518474,0.054411266,0.04758005,0.005826769,-0.012957475,0.0073843366,0.011238695,2.5180114e-05
CXCL2,-0.0012645938,-0.00034313035,0.0006454997,0.00080239,8.941287e-05,-0.00085125427,-0.0016534515,0.003391953,-0.0005307421,-3.525174e-05,-0.017499309,0.00089339167,0.001039752,0.0006502461,0.04140686,0.0003059786,0.00449483,0.0020497749,-0.0070535312,-0.00016299779,0.0073771058,-0.0009297483,0.0015670806,0.0010570497,0.00040620807,-0.0023117561,-0.014608976,0.00020854943,-0.0065487996,-0.006019829,-0.001548809,-4.741717e-05,0.0016443649,-0.00027741602
ATF3,-0.00026415146,0.006682353,-0.007759809,0.004640404,0.0058203717,-0.010223198,-0.00022055423,0.0005356651,-0.0026382133,0.009861356,0.008641825,0.0059034475,0.0033487068,0.007938038,0.022646172,0.008964038,-0.020136675,-0.026432868,-0.076544516,0.0013902624,-0.02170129,0.0028991543,-0.014372747,0.0056268037,0.007728955,0.0053578177,-0.027731668,0.0036355064,-0.026736131,-0.0025115828,-0.0015262353,-0.0043565584,-0.0033806898,-0.0029253
NFKBIA,-0.009657613,0.0037432904,-0.018580656,-0.008937815,0.005931046,0.008071382,-0.010007929,0.02147223,-0.0011942268,0.008434782,0.035670586,0.002087771,0.0051210104,-0.011667207,0.036452472,0.02014591,0.09905749,0.107593335,-0.024512056,-0.005776501,0.1043126,-0.005328208,0.0058904733,-0.0052954634,0.016050147,-0.016786573,-0.0011069899,0.058214486,0.062957995,0.023213802,-0.019639613,0.003630742,0.011788272,-0.0039256634
TNFAIP3,-0.0019746157,-0.0023601484,-0.0044675316,-0.0012263918,0.00046835176,0.009148003,-0.006170359,-0.00066531263,0.0007927647,0.0040101814,0.00193236,0.005132406,0.00474082,-0.0020279794,0.024978803,0.0068633514,-0.016952837,-0.01549414,-0.069170006,0.0017361551,-0.017638233,0.0013588072,0.00022085266,0.0031068972,0.003212103,-0.007601224,0.02649715,0.022820478,-0.020270655,0.0042280382,-0.0038508507,0.0036215624,0.0020375398,-0.00053092156
PTGS2,0.0008656603,-0.00046083544,-0.0009902477,0.00089453085,0.00036507126,-0.00027453923,0.00026289644,0.00046700262,-0.00055441813,0.0013700286,-0.0019621481,0.0002576338,5.2796397e-05,0.0011867553,0.0056620813,0.0006997805,-0.0006124461,0.00049809285,-0.017103823,0.00070677034,6.012524e-05,0.00063000526,-0.00015568247,0.0005383338,0.0007928119,0.0003138439,0.00088176306,0.0035116489,0.0038030518,0.002705476,-0.00047489515,0.0002630954,6.92309e-05,0.00019460607
CXCL1,-0.0040939297,0.0004294516,0.0016997877,-0.003513213,-0.0025325739,0.004959127,-0.0036215908,0.008175538,0.00073890365,-0.001277852,-0.040184326,0.005970707,0.005760515,-0.0019521118,0.055280138,0.0065090167,-0.009617332,-0.010710336,-0.07625611,0.0015558093,-0.010592579,-0.0033576617,0.01072343,0.004103761,0.0015924424,-0.004494268,-0.019981025,-0.0128305005,0.004802454,0.015378313,-0.0023060224,0.004849129,0.0042837807,0.0041614417
IER3,-0.00017671034,0.00027031451,-0.00065889506,0.00059182744,0.00069277594,-0.0030848011,0.0010203402,0.0012159545,-0.000978891,0.0005169843,0.004190086,-0.0012397142,-0.0012352498,-0.0016980944,0.015489564,0.0013902186,0.0065668034,0.012252791,-0.03847811,-0.0022518523,0.00886586,-0.0008003314,-0.0013079253,0.0007390461,0.0022388997,0.0033768197,-0.019572278,0.00016277742,0.014318117,0.00035492663,-0.0023268808,0.003022876,0.0016597464,0.001737324
CD83,-0.0035276192,0.00025381896,-0.0064044497,0.0019629698,0.0068731806,-0.0015378395,0.0005595978,0.0014294916,0.0003993547,0.008148341,-0.011395268,0.0069232164,0.002788663,0.0041680685,0.014491407,0.00471051,0.0020307885,0.0019337683,0.046621554,5.3495467e-05,0.004872123,0.0011502478,0.0009917697,0.010620101,0.008404805,0.0042766794,0.02690344,0.00839864,-0.0025516532,0.0069652013,-0.0056449296,-0.0011514544,0.00025153442,0.000771108
CCL20,-0.0020449383,0.002183877,0.00068930193,0.0022113842,-7.729679e-06,-0.0005290004,0.0007503068,-0.00074756733,-9.91161e-05,0.0032591897,-0.008720209,-0.0010099962,-0.0008106577,-4.943898e-05,0.031572986,-0.000934446,0.027705984,0.03101167,-0.013751585,-5.6826622e-05,0.025585065,0.0027260606,-0.0020544757,0.0039699976,0.0045313644,0.003248118,-0.019894533,-0.00089018623,0.027809976,-0.003125892,-0.0015667256,0.006345446,0.0032305843,0.002651621
