,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.002556681,-0.0017501133,-0.015495475,-0.018700948,0.016064677,0.010671417,0.003491795,0.003950341,-0.0025909182,0.004184437,0.089110464,0.00045078463,-0.0076091588,-0.006011603,0.038782254,0.002451597,0.031097867,0.009832059,0.02028874,-0.016239377,0.010217452,-0.0079787895,0.020859515,0.016012935,0.010927965,-0.013811835,0.0346039,0.007276675,0.042155698,0.032255307,-0.018338513,0.00059532205,-0.006249029,0.0020739248
CXCL2,-0.004549054,0.0010483424,-0.00080972514,0.016272537,-0.0037589374,-0.0046569686,-0.0069116405,-0.00348055,-0.0072424226,-0.006418477,-0.025203202,-0.004810239,-0.0063356077,-0.001714052,0.10854038,-0.0063054864,0.029155856,0.025021192,0.021690272,-0.007284955,0.024733176,-0.0088863475,0.047263008,-0.004364622,0.002245211,-0.004535935,-0.016401958,-0.0071879462,0.002050552,0.008922742,-0.009193619,-0.005263834,-0.004143568,-0.0048548486
ATF3,-0.025078187,-0.010291005,-0.013049043,0.01250353,-0.0012808341,-0.015907148,-0.015155237,0.0007958223,0.004076298,0.0040627117,-0.057256207,-0.005923664,-0.009178283,-0.006459628,0.12687013,0.0065653,-0.14073278,-0.14176834,-0.11492448,-0.0069888257,-0.15293433,-0.02259374,0.09774011,0.011824739,0.005223499,-0.007466165,-0.11217541,-0.032508682,-0.18465978,-0.034145597,-0.034619365,-0.009538332,-0.0021882146,0.007563931
NFKBIA,-0.0029849033,0.025588825,-0.008569935,-0.012272342,0.0025165572,-0.0056426954,-0.016358042,0.00240113,-0.011871028,-0.010797845,0.083311155,-0.00669728,-0.0117439125,-0.014408254,0.11689962,0.02195249,0.20402005,0.20837076,-0.0031180226,-0.013692502,0.21018721,-0.006624723,-0.011697651,-0.017358664,0.02908532,-0.031315964,0.026130201,-0.011073086,0.24087937,0.14534806,-0.030322483,-0.013837516,0.0057346206,-0.011966081
TNFAIP3,-0.013299009,-0.004595074,-0.012273566,0.0018298441,0.0005861356,0.0021103274,-0.010982865,0.0004690086,0.0029724909,0.0018633251,0.05184623,-0.00043865907,-0.010827623,-0.0018704592,0.03813222,0.0075646862,-0.08612391,-0.09050203,-0.077719055,-0.010396067,-0.08526337,-0.0010118042,0.009055918,0.001923962,0.0057089645,-0.016678685,-0.022598304,0.009454319,-0.10962361,0.022963213,-0.016612064,-0.009089098,-0.0066190637,-0.0064947396
PTGS2,-0.00079458073,-0.00079539727,0.0007034872,0.002090506,0.0002550288,0.0019228884,-0.0010370878,-0.0013874067,-0.0010519595,0.00024020177,-0.013776041,-0.0011374945,0.0007440754,0.00051832054,0.013768905,-0.0009536912,-0.011307107,-0.013062486,-0.018763216,-0.0003844815,-0.01383629,0.00038210265,0.008141308,-0.0030865397,-0.0010269523,0.0023952974,0.0022752641,-0.0032928858,-0.007785351,0.0050363597,-0.0012571053,-0.0009923415,-0.005290974,-0.0012720418
CXCL1,-0.004907811,-0.008361466,-0.013162057,0.013156665,0.005432741,0.006260415,-0.012448123,0.003331352,0.00026299123,-0.0049441895,-0.08217346,-0.0055725137,-0.00664513,-0.007459088,0.1018137,0.003175691,-0.023461383,-0.017853007,-0.033519257,-0.009818337,-0.00844974,-0.02381281,0.103396714,-0.008270927,0.0025544232,0.00936819,-0.03561423,-0.02990439,-0.016331317,0.037411347,-0.01873148,-0.021197716,-0.013028784,-0.01246932
IER3,-0.0021728922,-0.00021362555,0.010094089,0.0006960283,-0.0025074237,0.002253084,-0.005558566,-5.122487e-05,-0.0027532857,-0.0014536789,-0.008804629,-0.004061965,-0.0040085693,-0.0011687714,0.033787794,0.0035793164,0.034023937,0.042153608,-0.024466231,0.0046234448,0.03281578,-0.004125855,0.0021971473,0.0036659013,0.0016416162,0.00578786,-0.01596135,-0.010513996,0.06155824,0.00072833104,-0.0047825463,-0.0053702886,-0.0012595655,-0.0016187192
CD83,-0.019352626,-0.0023497536,-0.005044144,0.009886358,0.0058085085,-0.00057756493,-0.010201649,-0.0011176345,0.008146859,0.0010823786,-0.0043712067,-0.0032068985,-0.0066975155,-0.008081437,0.11316671,0.00885964,-0.036105923,-0.039861668,0.06096125,-0.012821532,-0.03741299,-0.021155402,0.06785618,0.013284261,3.6288155e-05,0.0050157267,0.05055921,-0.016151702,-0.059248343,0.020606428,-0.016096417,-0.010124523,-0.006839752,-0.0034709526
CCL20,0.0038485904,0.0024112458,0.003036192,0.001839908,0.0037485627,-0.0003703997,-0.0039456664,0.00021219187,-0.0010805916,0.0021476953,-0.01136457,-0.0017039664,7.933471e-05,2.0115973e-05,0.07099697,-0.0029137626,0.09623041,0.105026886,0.038342997,-0.001562803,0.1046675,-0.0073349206,0.01593271,-0.001951723,0.0051621906,0.0023102122,-0.019619297,-0.012694768,0.106325604,0.024759162,-0.0037556626,-0.0021135616,0.000111596695,0.00046608658
