,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.001917516,0.0058245105,0.0064360956,-0.0067256875,0.0041225865,-0.01291827,-0.003277119,-0.0053062714,0.0043552388,0.013714246,0.113405555,0.013503534,0.003832036,-0.0028903764,0.00043512197,0.016361129,0.063823245,0.059760958,0.07112171,0.0042101205,0.04844098,0.0043868613,0.010787498,0.0041958876,0.0076289726,-0.0013566051,0.027204959,0.075922884,0.04236543,-0.012988889,-0.0014273007,0.0044487654,0.01282688,0.006644298
CXCL2,-0.0025656533,0.001526333,-0.00010793498,0.002998445,0.0003460313,0.0006244541,-0.0043687173,0.002547559,-0.0013838771,-0.0016828334,-0.03260578,-0.004086475,-0.003055726,-0.0028299633,0.057357024,-0.002310669,0.009889432,0.007325722,-0.00720527,-0.0019439494,0.006745911,-0.0008809142,-0.00029193348,0.00028144688,0.00044265337,-0.003823644,-0.012181178,-0.0020093548,-0.004501897,-0.008268382,-0.0021462943,-0.0017186262,4.3931035e-05,-0.0031647745
ATF3,-0.003670074,0.004840248,0.0131203085,0.00062852335,0.004214973,-0.011110438,-0.0065013766,-0.009809378,-0.0005671042,0.008958787,0.0034580678,0.0010160818,-0.0020060819,0.0018861294,0.0082113985,-0.0005853445,-0.027065024,-0.030648626,-0.09030137,0.0024019673,-0.038060963,0.0018767543,0.0009398296,-0.0017230761,0.010060276,0.0031223758,-0.04129607,0.0058338237,-0.032807365,-0.0035145408,-0.0038539318,-0.002100874,-0.0029072838,-0.0061131967
NFKBIA,0.002457788,0.013166383,-0.00061903725,-0.009362808,0.027231492,-0.009101302,-0.013353512,-0.0008467268,0.0033925956,0.0035796685,0.080078185,0.0042970795,-0.0015124815,0.0049482905,0.0005601092,0.019161377,0.13593401,0.106646456,-0.01734752,0.0003179917,0.107329346,-0.004761739,-0.005241706,-0.024075245,0.0006952592,-0.007795912,-0.013232187,0.09414732,0.107825376,0.03871487,-0.011149135,0.0013858317,0.0004666066,-0.005184227
TNFAIP3,0.002940662,-0.0026057807,0.006066537,0.00081889477,0.009636136,0.0010267209,-0.0060171434,-0.005516873,0.0031098395,0.0021907971,0.013784344,0.0011716868,0.00076979934,-0.001445404,0.01190367,0.0092861205,-0.012169146,-0.02571714,-0.08794803,0.0019228132,-0.024928017,-0.0029253266,-0.0053555435,0.0010526845,-0.0004087565,-0.0013332961,0.01608861,0.030234173,-0.01158133,0.0043979995,-0.0020699322,0.0034881448,-0.0032597992,0.0015134695
PTGS2,0.0008984029,0.00025315414,0.0006847516,0.0011689644,8.648142e-05,-0.0020334478,-4.2309046e-05,-0.0003412602,-0.00024697036,0.0008107935,-0.006482636,-0.0001678335,-0.00067587703,0.0005911646,0.0017767783,3.809079e-05,-0.003070225,-0.0017120815,-0.016985273,0.0003940196,-0.0026408941,-2.8940808e-06,-0.0013966108,0.00078476174,-0.00012594949,0.0016692664,-0.0011566182,0.0011396254,-0.0040152767,0.005112244,0.00032907186,0.0005784071,-0.00027221572,-0.00018332257
CXCL1,-0.00045273587,0.0014697878,0.0065812604,0.00283371,0.004373794,-0.0026530281,-0.013795789,-0.00021804137,0.0007692315,-0.00367733,-0.08297692,0.00070800533,-0.0022170027,9.0577225e-05,0.052240457,0.008419429,-0.0106932605,-0.016409189,-0.08461301,-0.004499364,-0.015414164,-0.004203262,-0.013664428,0.0069466056,0.00072936673,0.0012251623,-0.039191544,-0.022221634,-0.0065249056,0.009671603,-0.0025564013,0.0020422232,-0.004738611,0.0008075297
IER3,-0.0004419628,0.005831643,0.003213564,-0.0005431302,-0.003960414,-0.0074429307,0.0008279089,-0.00031782282,0.0009977861,0.0006658947,-0.001064593,-0.00091110496,-0.0006492365,0.0017772842,0.013738682,0.0035339668,0.008660507,0.007991076,-0.035104565,0.00054893846,0.0053197383,-0.0006928385,0.00081720686,0.0018518459,0.0018620883,0.0017034109,-0.008444687,0.017450968,0.0034633733,-0.013080303,0.002907127,0.0029082804,0.0030395756,0.003245993
CD83,-0.004105316,0.006423259,0.012227585,4.3757274e-05,0.00738174,-0.0069514113,-0.00319501,-0.006874715,-0.00023191294,0.006860399,-0.028331997,0.0018916187,-0.0008702793,0.005069695,-0.013834316,0.00595209,-0.0027259078,-0.000572843,0.034648508,-0.0029759486,-0.0063043027,-0.0016281557,0.012762005,0.0036671523,0.003970734,0.0045179026,0.028791107,0.015333601,-0.0074652513,0.002966858,-0.0065702344,-0.0012222141,-0.0038346879,-0.0014427406
CCL20,-0.0026936817,0.00652074,0.008298569,0.0027601407,0.00014159133,-0.010978955,0.00069503835,-0.0033305644,0.00083880767,0.0017373447,-0.027704893,-0.004761969,-0.0013443783,0.0018577755,0.02319508,0.0048212144,0.029691085,0.036925957,-0.006443877,0.0009484761,0.030711027,0.0008823473,-0.0030419324,0.0014426908,0.0017444633,0.0062154094,-0.012486544,0.011925808,0.0240805,-0.018912036,0.0024166736,0.0044744015,0.00016056777,0.0037485384
