,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.007828596,0.009164924,-0.014557025,-0.008222376,0.008357983,-0.0022221378,-0.0042323545,-0.0031239528,0.009631771,0.009450825,0.078637026,0.004937172,-0.0017708278,-0.0018870543,0.04515397,0.013418348,0.061069224,0.044207737,0.021266405,-0.0011949813,0.053985763,-0.0033393675,0.0066160164,0.001907996,0.0035128184,-0.018073758,-0.01371317,0.0069867037,0.069349825,0.029079879,-0.021434702,-0.005162943,0.004016852,-0.0054556383
CXCL2,-0.0044094967,0.00042423463,-0.0044929814,0.0076275184,-0.0012965534,-0.0022744131,-0.0007772466,0.0041113743,-0.001121557,-0.00055217894,-0.014595112,-0.0011169979,0.0024785553,0.0030460784,0.06321224,0.0034854538,0.031445194,0.029426277,0.024509761,0.0011809606,0.035989385,-0.000613379,0.012444647,0.0044942703,-0.00081762485,0.00017734201,-0.009555511,0.0028718656,0.025860462,0.007893257,-0.0039255256,-0.0023707256,0.0016331874,0.003200905
ATF3,-0.015784431,0.005898218,-0.018355893,0.010558715,0.0038915714,-0.0045769573,-0.005783029,-0.015237278,0.006490306,0.012258408,-0.0054458613,0.001922741,0.0010269311,0.0038188722,0.04271823,0.013783013,-0.117918365,-0.119588844,-0.13135715,-0.0010677495,-0.11491857,-0.0034056965,0.009331654,0.004914939,0.003904133,-0.0026325763,-0.08423224,0.010877819,-0.14690968,-0.047153544,-0.010356118,-0.0012929863,0.0034980725,-0.0017365351
NFKBIA,-0.022536123,0.033513054,-0.01725756,-0.0061827903,0.014161542,-0.008667352,-0.00085225736,-0.00080671615,0.018826235,0.01031549,0.16858478,0.009768893,0.005531226,0.008731227,0.09032244,0.023221502,0.24985729,0.23566283,-0.008254494,0.0011881017,0.244346,0.005834532,-0.028225042,0.009319149,0.0082398625,-0.02412978,0.010320491,0.02956021,0.27021894,0.11955747,-0.02229298,-0.012009878,0.016154366,-0.0002769723
TNFAIP3,-0.011825012,0.0010951996,-0.01067108,0.0038000913,0.0053292993,-5.755681e-05,-0.0051975115,0.0013147856,0.0098661985,0.0069751157,0.051782694,0.008159874,0.005433473,0.0023688877,0.045552626,0.014247413,-0.0491034,-0.06264898,-0.068726845,-6.233061e-05,-0.059098843,0.002882757,0.009416483,0.0046148873,0.004499441,-0.015546296,0.0012792133,0.024251305,-0.03311358,0.018965552,-0.0056911414,-0.0004184433,0.0005831652,0.0062995036
PTGS2,-0.00047751746,-0.002926097,-0.0017543279,0.0016857445,0.0006637109,0.00041503715,0.0012315118,-0.0015849477,0.0012438266,0.00063962064,-0.008011559,0.0006703229,0.00075444585,0.0019654303,0.0068654846,0.0016271828,-0.0071247467,-0.0066302544,-0.015188528,0.00069513556,-0.0051289457,0.00011008467,0.0008637686,0.0014743676,0.0009853205,0.0013960061,0.00260883,-0.0011342288,-0.005714175,0.007898391,0.0008662595,0.0009803025,-0.00013869573,0.0004408933
CXCL1,-0.008332692,3.297167e-05,-0.011382795,-0.003350649,0.0029809237,0.0020860727,-0.0052464,0.010409442,0.0058547263,0.003046871,-0.057323236,0.006303411,0.009697617,0.00421672,0.07255311,0.008554464,0.01179653,0.010583469,-0.02407891,0.0015232505,0.023341494,-0.00096944603,0.03359873,0.0041986816,0.006102608,0.00012095859,-0.028488202,-0.04211318,0.052447524,0.032369975,-0.009963759,0.00088671525,0.006705718,0.006542031
IER3,-0.003697648,0.0023061854,-0.002177241,0.0036834092,-0.0021362011,-0.002151655,0.0022531447,0.00049203756,0.0039188014,-0.00014417878,0.009107015,-0.002070329,-0.0006476117,0.0029831799,0.014921803,0.002453807,0.034566663,0.04350571,-0.029156256,0.0010531583,0.039924152,0.00012192916,-0.007712696,0.0033797494,2.0734228e-06,0.004660836,-0.020979034,-9.269485e-05,0.066217065,-0.0028961007,3.076644e-05,-0.0011832074,0.0029650687,0.0017268773
CD83,-0.01925953,0.013061172,-0.00023356108,-8.273639e-05,-0.0011767271,0.0014454009,-0.0016782628,-0.00015080601,0.0060510086,0.004304184,0.0034050404,0.0018798698,-0.0015274743,0.0074744993,0.024391046,0.0055793026,-0.012774695,-0.005394717,0.05915557,0.00029358917,-0.004201704,-0.008252198,-0.0030966874,0.019587591,0.0052926135,0.009624876,0.050826754,-0.01226521,-0.016249062,0.018791696,-0.007797391,-0.0074314354,0.00027888562,-0.0016928458
CCL20,-0.0029074894,0.009192624,0.004948945,-0.0038004362,-0.0033011357,0.0005989242,0.00063334213,-0.00042180423,0.0012384938,-0.0014164442,-0.020968176,0.002037876,-0.00073472556,-0.00016310971,0.048946682,-0.0032069292,0.088140085,0.10443966,0.038022045,-0.0025239987,0.09868357,-0.0034766423,-0.006770332,0.0011117652,0.0014954158,0.0045421883,-0.027084026,-0.013425463,0.10577546,0.021148685,0.0007914399,-0.00010396262,0.0014946006,-0.0014255135
CXCL3,-0.0041865185,0.00075512135,-0.0027253132,0.0074996627,-0.0014533761,-0.0021858462,-0.00066041737,0.004035087,-0.0020524035,0.0018676204,-0.009092185,-0.0020393902,0.002353052,0.0026633425,0.13132206,0.0031559065,0.010094551,0.012626751,0.014966922,-0.00021637457,0.017040903,-0.0026470062,0.008427622,0.0026326452,-0.0012274537,-0.0019049348,-0.005607537,0.008877632,0.01043227,0.0032293599,-0.004483765,-0.0027384756,6.2399115e-05,0.0025643983
MAFF,-0.0059930226,0.0047357357,-0.0011435688,0.00083544734,-0.00037206485,-0.0016274264,-0.0013904853,-4.1471394e-05,0.0014895415,2.038825e-05,-0.017059205,-0.0009777485,-0.0017667988,0.00027980038,0.03731419,0.0029131137,-0.082671486,-0.08244642,-0.0038865122,-0.0011257544,-0.088219434,-0.002224986,-0.005164158,0.005343188,0.00028581035,0.0033874793,-0.029609969,-0.0005645401,-0.07840873,0.015539968,-0.0055225175,-0.004965032,4.530522e-05,-0.0021728813
NFKB2,-0.004885931,0.0020209358,-0.0018286107,0.00013401922,-0.00028119085,-0.0021641876,0.0005710226,0.0023272575,0.0015623491,-0.0012030349,0.015195592,0.0003573533,0.0010260111,0.00083017716,0.024272291,0.0012750322,0.022470249,0.019974347,0.015221518,-0.00032817488,0.021679401,-0.00093284226,0.0017025424,0.004451007,-0.00015705913,-0.003377864,0.020231225,0.0074164695,0.025057914,0.0061112884,-0.004032286,-0.0046636728,1.2213357e-05,0.0015929858
TNFAIP2,-0.005788178,-0.00301474,-0.007898915,-0.0011136712,-0.00040785383,-0.0010894826,0.009247936,-0.005596496,-0.00021452813,0.00022940851,0.028336108,-0.0010854442,0.004644127,0.01275444,0.032073952,-0.0020185977,-0.12026238,-0.12258489,0.026284626,0.0043889787,-0.12993152,-0.010634008,-0.00042876435,0.020596106,0.0034619004,0.0002630664,0.14667813,-0.00046059708,-0.074025564,0.09906558,-0.013582957,-0.008501317,0.0005021991,0.005940818
HBEGF,-0.008777721,0.0062417323,0.007356135,-0.0014866275,-0.004739288,0.0008968597,-0.0002906593,0.0017056279,0.0037347253,-0.0023470765,-0.006176544,0.0013194706,-6.405643e-05,0.0011801918,0.01689394,-0.0011639934,0.029616948,0.041162435,0.0127382325,-0.0011645567,0.041419975,-0.0051035737,-0.0025560963,0.0061280923,0.00089812774,0.006494523,0.060313288,-0.012912431,0.07243325,-0.0013322235,-0.00058726186,-0.00068778713,0.00094461156,0.0009412398
