,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.0016550113,0.00056019303,-0.004747037,0.00017766679,0.0019075623,-0.006681333,0.0035862534,-0.00586963,0.001474503,0.008227562,0.07968825,0.003109464,0.0043395143,0.009534795,0.039891005,0.009750187,0.076569214,0.07414891,0.005716156,-0.0010014198,0.06917323,9.7760974e-05,0.000191861,0.014817371,0.010856587,-0.0026110434,0.00057873386,0.025882564,0.106620386,0.044974852,-0.01917928,-0.0022024037,0.0066168727,0.0044291886
CXCL2,-0.0023329635,-0.00035349198,-0.0027058043,0.0022441815,-0.00090514467,-0.0012442357,-0.0024738056,0.008439879,-0.0009952101,-0.00073931314,-0.0012641686,-0.00043960416,0.001811649,0.002921298,0.05534976,0.0041272487,0.030597871,0.029179534,0.020629566,9.75737e-05,0.035511456,-0.0041784965,0.019614754,0.0020299547,-0.0006092808,-0.001813115,-0.015128228,-0.0025119905,0.014583708,0.012641949,-0.0013610242,-0.0016999512,0.0007931261,0.002177936
ATF3,-0.018339237,0.0038584245,-0.011080395,0.004929024,-0.0012631428,-0.0043397956,-0.008431933,0.0032919326,0.0071428735,0.0048660417,0.0065654856,0.0019070983,0.003997688,-0.0029666414,0.06196881,0.0024599195,-0.105150774,-0.09336877,-0.12560093,-0.005430194,-0.10028122,-0.010996645,-0.0019025052,0.003873541,-0.00044207153,-0.0007205737,-0.06914765,4.5662902e-05,-0.111227036,-0.04548213,-0.009613827,-0.00789428,-0.00034082003,-0.0015753036
NFKBIA,-0.0029653523,0.027877362,-0.0027538799,-0.00111652,-0.0029674065,-0.0117468415,0.007986746,-0.016964797,0.0021905215,0.0055176625,0.14726254,0.0063436576,0.010625869,0.012814666,0.117307715,0.016761713,0.27163255,0.26364052,-0.013581866,-0.00508705,0.26841426,0.0003781172,-0.032923985,0.010203654,0.011171619,3.788591e-05,0.011938933,0.041965336,0.32152867,0.14547528,-0.018682823,-0.013854978,0.014043342,0.0025218085
TNFAIP3,-0.0014539589,-0.00309923,-0.0037335039,0.006058257,0.0019273097,0.0011103674,-0.00213623,-0.003300194,-0.0024007442,0.006525096,0.052626092,0.004203552,0.005386478,0.006223144,0.046271082,0.00915568,-0.037898038,-0.05259919,-0.06828638,0.0013414982,-0.048667308,0.0038363605,0.008561526,0.0055464376,0.0074261976,-0.0054644127,0.012108085,0.027580509,-0.03668309,0.026052587,-0.002240959,0.0012739686,0.0016551767,0.004045899
PTGS2,-0.00062346284,-0.00036462853,0.00026753996,0.00013361064,-0.0003737728,-0.0001639227,0.00036044343,0.0006420892,0.00051146356,-0.00015246273,-0.007367356,0.00030618717,0.00038738377,0.00031941864,0.015722364,-0.00011180073,-0.009686144,-0.008578008,-0.01653279,0.0006325419,-0.007821159,-0.00017563868,-0.0017606482,0.0006021216,-0.0003717897,0.001363703,0.0010446268,-0.0015353925,-0.0031943952,0.00837173,0.0006120735,-0.0006889132,-0.00043516635,-0.00050935376
CXCL1,-0.009841836,-0.0018704613,-0.009215286,-0.002188201,-0.00029704566,0.00413348,-0.00698191,0.010755201,0.0072219777,0.0058748126,-0.03848772,0.0076718135,0.009870895,0.0025512353,0.057348453,0.013316847,0.01993664,0.017228533,-0.02187268,0.0057212315,0.030058144,0.0003147036,0.03549979,0.003027237,0.0035700782,0.0018518317,-0.045708228,-0.030435622,0.046665955,0.041036174,-0.005392064,-0.004356622,0.0034199408,0.012233458
IER3,0.0006942535,0.0043918747,0.0023339267,-0.0007223908,-0.0050508888,-0.002122332,0.00140068,9.659604e-05,0.00082406134,-0.0015663964,0.00033279508,-0.00036171757,-9.112188e-05,0.0002250536,0.01887899,-0.0012307054,0.030779995,0.040095445,-0.030567795,-0.0038946029,0.03468179,-0.004670248,-0.00557371,0.0015044566,-0.00023053357,0.0019821168,-0.02274511,-0.004158839,0.066609055,-0.012015677,-0.0010603621,-0.00036630823,0.0024996365,-0.0006304348
CD83,-0.01850954,0.0110409465,-0.0009342287,-0.0008804624,-0.009664763,-0.002478718,-0.0030331241,0.0023829844,0.011182746,-0.0009766726,0.005835405,0.00146312,-0.00091233826,0.0015712394,0.075157575,0.005237532,-0.016192058,-0.0009654446,0.07044509,-0.005347465,-0.0024377871,-0.014794354,-0.017676147,0.012679019,-0.0007758552,0.0078330375,0.05448481,-0.00587894,0.004228186,0.032764763,-0.010459672,-0.011738165,-0.0015050115,-0.001622071
CCL20,-0.0013138724,0.00672739,0.0045607258,0.00067582226,-0.004000663,-0.0017216997,-0.0009245918,0.0028603377,0.0013094622,-0.00202695,-0.016200136,0.0008312622,-0.00058133807,-0.0005395032,0.057704106,-0.00079218316,0.10203285,0.116841696,0.03763529,-0.0037482772,0.1121043,-0.004385879,-0.0065463255,-0.0005626251,-0.00083029387,0.0044671926,-0.030537529,-0.01333309,0.123103276,-0.002296065,0.002527008,-0.00075806933,0.0011701831,-0.000627786
CXCL3,-0.0035466417,-7.199014e-05,-0.0024244948,0.004225516,-0.002072125,-0.0004048895,-0.0028394,0.0084843645,-0.0016979674,0.0007142323,-0.0010387816,-0.0013706654,0.002572286,-0.0019656594,0.11247035,0.0039075613,0.009874484,0.010256274,0.013022536,0.0001076015,0.016197596,-0.0045682625,0.0076489365,-0.0017990211,-0.0022852921,-0.0013439516,-0.010417918,0.005825475,0.008546189,0.00136081,-0.004280873,-0.0045284196,0.0007376181,0.0016208232
MAFF,-0.006580774,0.0036662484,-0.003341256,0.0008479765,-0.0023157848,-0.0013799912,-0.0020829905,0.002582101,0.0039975313,0.0008714606,-0.013177655,0.001149981,0.0016630149,-0.0010965792,0.04411657,0.004846086,-0.08081487,-0.08058538,-0.002939374,-0.00060844445,-0.08697053,-0.0050294553,-0.01383761,0.004031548,0.0011827103,0.0052301227,-0.023470389,-0.0032799838,-0.07498229,0.024801765,-0.005364921,-0.003592264,0.0007812646,0.0012638456
NFKB2,-0.0027844578,0.0016123175,-0.0026509506,0.0010152033,0.00090168725,-0.001564078,-0.0006949774,0.0016910508,0.0010868217,0.00045165603,0.013339138,-0.00042833766,0.002933299,0.00089133024,0.025951246,0.0026148665,0.027876765,0.026534364,0.01672318,0.001012762,0.026765883,0.00042404205,0.0016147136,0.0038154237,0.003427359,-0.000588216,0.015561292,0.005265787,0.033389702,0.021542022,-0.0047142887,-0.0017769473,0.0019607218,0.0031726335
