,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.010639268,0.019093027,-0.013820838,0.004166605,0.009480706,-0.0031882818,-0.016614415,0.00067363546,0.0039747134,0.0048842896,0.10878569,0.010093394,-0.005052505,-0.0044063483,0.035558466,0.00922145,0.14815067,0.14415024,-0.005467041,-0.014184033,0.14455718,-0.00496168,0.01782531,-0.0088037355,0.0032128112,-0.019454686,-0.02668351,0.03780597,0.14768693,0.038685557,-0.022409253,0.00042002447,0.008524752,-0.010943482
CXCL2,-0.0041845823,-0.0029161074,-0.0038384977,0.0063910265,-0.0045137643,-0.002990115,-0.005814161,0.007073996,-0.0021421255,-0.0025419274,-0.018555773,-0.0019983319,-0.00029129075,-0.00037633211,0.054216508,9.614236e-05,0.033482388,0.033506077,0.020742318,0.001620519,0.034574628,-0.0020687424,0.0046626627,0.00236635,-0.00061289716,-0.0022961206,-0.008297787,0.0024543104,0.01756379,0.009706233,-0.0073068766,-0.0024782554,0.0022857469,-0.0033601816
ATF3,-0.010567113,0.012271551,-0.014938386,0.0016097898,-0.0067989137,-0.0148192495,-0.008285265,0.0021437353,0.00097188767,0.0016938148,-0.021811882,-0.007047097,-0.0001814509,0.0010479934,0.025428604,0.0010395889,-0.042058233,-0.045726523,-0.13593227,-0.012285861,-0.040688697,-0.0057980833,-0.002731289,0.0018603229,0.003883162,-0.0034145084,-0.058916736,0.021466106,-0.05859476,-0.033720665,-0.012165674,-0.00546166,-0.002430649,-0.010335211
NFKBIA,-0.02899677,0.033861123,-0.0127187045,0.020480486,0.006918807,-0.0068533993,-0.02998244,0.021486176,0.013353986,-0.0005742887,0.1639686,0.012081461,-0.005873482,-0.014081685,0.102810256,0.024352258,0.3262909,0.30139345,-0.034623984,-0.0045840647,0.31824365,0.00059571455,0.005607596,-0.030218238,0.016153296,-0.020433746,-0.0314496,0.07024715,0.32681617,0.13383527,-0.03365278,-0.0049433215,0.0169377,-0.03182558
TNFAIP3,-0.006576626,0.004008233,-0.012514369,0.013079867,-0.0034103943,-0.007128796,-0.010282864,0.009610514,0.0029972375,0.007259104,0.035614606,0.010542364,-0.0015884854,-0.0012365327,0.047019172,0.0030167238,-0.014563305,-0.018053796,-0.07263604,0.00047649516,-0.021292957,0.0037018487,0.01520354,2.9827183e-05,0.005751945,-0.014256243,0.008693993,0.034141276,0.004476481,0.016639175,-0.013206085,-0.000508623,0.0032733495,-0.0035541274
PTGS2,-0.0022501163,-7.135835e-05,0.00068631745,0.0011437068,-0.0008376634,-0.0009155858,-0.0011277971,-0.0005715689,0.0007216096,-0.0006552536,-0.0137048345,-0.00013870049,0.00073117,0.0020951536,0.005939298,-0.0009316189,-0.0026116164,-0.0044039837,-0.01573598,0.00072511064,-0.0028877466,-0.001259902,0.0014512793,0.00011656594,0.0007880279,0.0023417922,0.001117778,-0.0036269731,-0.0020871018,0.0060675857,0.000118782715,0.00089749537,-0.001546632,-0.0010258751
CXCL1,-0.0049991645,-0.012362187,-0.011483392,0.00032846438,-0.0018394339,0.005529244,-0.009002002,0.015181802,0.0054141283,0.010487694,-0.063589945,0.012788457,0.009093221,0.0027152672,0.08893629,0.018159345,0.03851466,0.03981451,-0.016656436,0.011894808,0.045846965,-0.0041192663,0.029088683,0.0019787457,0.012553747,0.0035429075,0.0008106021,-0.019879742,0.07153919,0.06699067,-0.005884877,0.0024035505,0.016397785,0.009470018
IER3,-0.003821229,0.0014859372,-0.0016452547,0.0035535048,-0.00071135245,-0.0003629016,-0.0023723664,0.004656274,0.002178943,-0.0005387888,-0.005876969,-0.004357833,-0.003918672,-0.00013544246,0.00828401,0.0012473107,0.039894383,0.047986493,-0.029546158,-0.0015810906,0.039888486,-0.00048385962,0.0026676354,0.005242147,-0.0015512517,0.003655236,-0.015045767,-0.005318669,0.059340812,-0.0029317008,-7.039219e-05,0.0012713405,0.0034017467,-0.0011443557
CD83,-0.013606751,0.010218835,-0.0018780819,-0.0019040746,0.000274253,0.0028119884,-0.0048818965,-0.0010187763,0.004874433,0.0024033587,-0.046522804,0.0007435538,-0.0028656214,0.00049508316,0.016413432,0.003906809,0.022517236,0.022894967,0.038906608,-0.008660361,0.025314476,-0.012582228,0.0009044391,0.010458149,0.0046107997,0.0059379046,0.057176482,-0.0031934232,0.01823113,0.030175911,-0.0021085797,-0.0043204674,-0.003036733,-0.005037717
CCL20,-0.0020101743,0.0072535323,0.007961125,8.769078e-05,-0.0012713905,-0.0010194429,-0.00021582394,0.00079674926,-0.00086604326,0.0012908219,-0.03041289,-0.003213095,-0.001319478,-0.005766203,0.047755875,0.007000931,0.09319854,0.10183602,0.027031338,-0.0030342287,0.09918811,-0.0033540719,7.754881e-05,-0.00052344915,-0.0014488492,0.0017300443,-0.0273165,-0.0050144363,0.107494615,0.0127629,0.00825668,0.0018811699,0.00083156285,-0.00091463095
