,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.00201738,0.0071841464,-0.008895419,0.006952605,0.00059053587,0.0030489753,-0.0073773093,0.00023094352,-0.0019391569,0.005617804,0.058237284,0.0056067193,0.0033200409,-0.009352171,0.016664973,0.009420697,0.05830478,0.06293975,0.04643305,-0.0038455382,0.065458216,0.0007868666,0.002177093,0.0025342107,0.007941072,0.005590851,0.002895883,0.058494385,0.027214898,0.004402321,-0.00872921,-0.0057523404,0.011565122,0.0009977535
CXCL2,-0.00048727918,0.004352742,-0.00028430927,-0.00029080402,9.1623515e-05,-0.0029388631,-0.0029344417,0.0031306518,-0.001994444,-0.0007081131,-0.016010052,-0.0009226153,0.000110115085,-0.00039150543,0.03945395,0.0009564992,0.013957953,0.013492257,-0.0014770646,0.0004136223,0.016530344,-0.0012152673,0.0014419174,-0.0013477069,-0.0010007925,-0.00021880228,-0.014392109,0.00053974305,0.006297295,-0.003480368,-0.002331308,-0.0021220779,-0.0006218999,-0.003451773
ATF3,-0.0018667728,0.013810475,0.00158643,0.0016163886,0.004748161,-0.016727483,-0.0012893421,-0.005357768,-0.004055033,0.0062968945,-0.008349388,0.0063936645,0.005535312,-0.0003402482,0.027779765,0.0065227565,-0.044200122,-0.046949383,-0.1261278,-0.0005999573,-0.044208802,-0.00012900522,-0.0036932293,0.0080776485,0.007867658,0.009926649,-0.035793964,-0.0093231825,-0.0379196,-0.004788968,-0.0051744697,-0.0050607645,0.0003967585,-0.005189071
NFKBIA,-0.0056276512,0.018841434,-0.011650807,-0.0013008588,-0.0017179729,0.0055511035,-0.014493709,0.018157208,-0.0072984956,0.0005294571,0.04948733,-0.0048724487,0.007851731,-0.013195567,0.035322085,0.018595023,0.19726877,0.19004607,0.015187524,-0.002320615,0.21094075,-0.0047803717,-0.009267043,-0.0063272333,-0.0020707212,-0.009978621,-0.07875853,0.09595584,0.14004643,0.0103234425,-0.009741791,-0.0069407686,0.0103282975,-0.0059695244
TNFAIP3,-0.002194662,0.0035018318,0.00080749026,-0.0011576846,-0.0036553121,0.0037827378,-0.0026567704,-0.0042134025,0.0019949155,0.0020569041,0.020921284,5.128078e-05,0.0048887315,-0.0059224404,0.016055187,0.0072322525,0.010366014,0.004724353,-0.060931116,0.0037489687,0.007981671,0.0031036749,0.0023123464,0.0012791852,-0.0011474782,-0.001167694,-4.283152e-05,0.03501575,0.0045590745,-0.004684661,0.0010868316,0.0012810477,0.0024551167,-0.0027619468
PTGS2,0.0008354921,0.00020485606,-7.671187e-05,0.00059521955,-0.0003553129,-0.001895414,0.0008253436,-7.376978e-05,-0.00039695794,0.0016582139,0.0023711743,0.0005536754,0.00049917167,0.0005095861,0.005468702,0.0012519502,-0.0030845827,-0.0029856144,-0.021307122,0.0010197907,-0.0019037303,0.00072136614,-0.0021151057,0.00068739994,0.0005883304,0.00045856045,-0.00012044511,-0.0016624307,0.00037024805,0.0063784574,-0.000902545,0.0011900665,0.00030488326,0.0004438627
CXCL1,-0.000457636,0.003862153,0.0064456644,-0.0049426556,-0.0016205169,-0.0040811426,-0.0040701074,0.0062567256,0.00035015383,0.0039947713,-0.04171149,0.0025475177,0.00027544462,0.00066810683,0.03935755,0.009486481,-0.00064600294,-0.002342187,-0.07189115,0.0035985278,-0.00043565693,-0.002862325,0.0022509373,0.0015501977,-0.0027468908,-0.0028988959,-0.03487086,-0.022185527,0.00934204,0.018711904,-0.002052659,0.0032694824,0.0055233412,0.00617034
IER3,-0.00028965858,0.0039249226,0.0034679337,0.0008331305,-0.0016692952,-0.003721702,-0.0020273386,0.0013039785,-0.00053609675,0.0013574664,0.00046440758,-0.0015563624,-0.0011186823,-0.00015981983,0.01061125,-0.00012660942,0.01333752,0.01666616,-0.037786666,-0.0005308548,0.011453857,-0.0012503244,-0.0033789116,0.0021556371,0.0014442824,0.0029461263,-0.020430641,0.002066535,0.012838647,-0.0072546015,-0.002409557,-0.0002817644,0.0030695465,0.0020090682
CD83,-0.005353663,0.011493924,-0.0023392017,0.0035694472,0.0024416796,-0.004144576,-0.0021422198,-0.00092704647,-0.0030731056,0.0038234703,-0.008656161,0.0038875456,0.00213289,0.0017142487,0.0037761356,0.0049020243,-0.0025332882,0.0024652833,0.03922408,-0.00058271596,0.003157514,-0.0023621789,0.007613144,0.007818669,0.005321787,0.0039175437,0.018884953,-0.0038179464,-0.0026902077,0.004618817,-0.00977174,-0.0043177633,0.0015006597,-0.0006323195
CCL20,-0.0027796575,0.003600438,0.006173976,0.0009828776,-0.003257457,-0.0027540962,0.00040851015,-0.0012759898,0.0019073073,0.0025576726,-0.01248504,-0.0027747506,-0.004395594,-0.002641096,0.024200851,-0.00033504906,0.04488528,0.050878104,-0.00084815075,-0.001736945,0.047294214,0.0011496078,0.0017151339,0.00031647002,0.0019483144,0.00096502475,-0.022876883,-0.009249161,0.039619252,-0.009952604,-0.0018158772,0.0010389686,0.0027833201,0.004172801
