,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,-0.003901964,-0.0023245933,-0.018332733,-0.00094428,0.013800579,0.008877411,-0.0024359855,0.010111616,-0.0049777506,0.0056146625,0.021777384,-0.00041817993,-0.010337587,-0.002777854,0.07635081,0.0030632229,0.024357015,0.015131545,0.021763828,-0.020438021,0.019995762,-0.011020442,0.03083857,0.015670413,0.012857092,-0.019488579,0.033960007,-0.026303655,0.0247228,0.035583325,-0.018006012,-0.0028796662,0.0013862947,0.00095700653
CXCL2,-0.008293974,-0.0055034165,-0.0034913179,0.011394515,-9.145264e-06,0.00027302493,-0.010389528,0.00046625108,0.001403905,-0.002632869,-0.023449337,0.0010726647,-0.0073437216,-0.001867971,0.07642856,-0.004920358,0.027794072,0.022189032,0.026388576,-0.00916293,0.027938291,-0.007733939,0.03431988,-0.0021882583,-0.0037426024,-0.004594298,-0.021619314,-0.013815377,0.011521788,0.015089216,-0.011988808,-0.0038965675,-0.005418629,-0.005955871
ATF3,-0.02775483,-0.012414023,-0.023003414,0.022536758,0.005034249,-0.00957743,-0.017020993,0.012651316,0.013648972,0.017270729,-0.03884822,0.004408407,-0.012033422,0.0017525107,0.12342738,0.007070881,-0.14434941,-0.14585534,-0.121924,-0.0063780136,-0.15469895,-0.012335055,0.07773768,0.00095145183,0.0015292169,-0.0072180135,-0.11998469,-0.017694606,-0.18880354,-0.042424828,-0.018930303,-0.004358643,-0.0041058552,-0.00054540386
NFKBIA,-0.02235592,0.00378093,-0.009870356,0.018216146,0.017858451,-0.001149493,-0.0038207767,0.00046207223,-0.003825845,0.009985738,0.03554053,0.0016923451,-0.010965891,0.009159356,0.12248223,0.029352153,0.2045273,0.20026705,0.0035736524,-0.015733596,0.21514015,0.005345918,0.00217217,0.012467996,0.024058986,-0.014985102,0.0552191,-0.023245528,0.2281992,0.15177524,-0.03311185,-0.0075586424,0.012572323,0.008149293
TNFAIP3,-0.011030845,-0.0078109833,-0.019731639,0.018502519,0.0015794813,0.0038979242,-0.01046621,-0.002615174,0.0060338387,0.0011120067,0.009158654,0.0049476177,-0.0055045513,-0.0019243829,0.05673524,0.0076598357,-0.07544614,-0.08276948,-0.07004866,-0.0095880665,-0.075409435,-0.0008089218,0.022739947,0.008187152,0.012492491,-0.009666022,-0.027659686,-0.0074469093,-0.096932314,0.022631565,-0.021605631,-0.006378006,0.003948802,-0.006753001
PTGS2,-0.000571592,-0.0014139598,-0.0012891443,0.004062348,-0.0013149622,0.0018942195,-0.0011351339,-0.0012152026,0.0027647195,-0.0016584543,-0.0027988325,0.0009011978,1.6120612e-05,0.00070439855,0.008008465,-0.0014445672,-0.010820568,-0.012241406,-0.012616839,0.0005708293,-0.011408701,-0.00054087566,0.008354702,-0.0013122447,0.0018485922,0.003014682,0.0013364153,0.00106681,-0.0036276153,0.006059829,0.0013012618,-0.0018264193,-0.0023328995,-0.0010200932
CXCL1,-0.0046671773,-0.008615061,-0.013274489,0.01807546,0.009424683,0.004858728,-0.016837107,0.0025057644,0.007961387,0.0044697835,-0.02424794,0.0030434197,-0.0084786285,-0.002279177,0.08835194,2.0505131e-05,-0.015136749,-0.016326437,-0.030337876,-0.018413065,-0.009982855,-0.013010062,0.083158694,0.0005504612,0.0042797844,0.0052997856,-0.043107256,-0.035630006,0.007581657,0.03687139,-0.018499691,-0.0135479765,-0.009276915,-0.009696172
IER3,-0.0038149813,3.7898884e-05,0.0060118306,0.0011147842,-0.0005734833,-0.0010569799,-9.792071e-05,0.00036618998,0.0009223812,0.0014684387,0.0048423694,-0.002858467,-0.0035387548,0.0029113032,0.03367813,0.0037914717,0.036309678,0.03956585,-0.015395271,0.0021217458,0.03779446,-0.00015402258,0.0058850227,0.0042803553,0.003687189,0.0016343186,-0.014658204,-0.0073880595,0.058733772,0.009510711,-0.004441181,0.00022632169,0.0013286317,0.0027727776
CD83,-0.021037797,-0.0068581547,-0.007827782,0.020970492,0.009589344,0.005395545,-0.009888592,0.0091713,0.0020469204,0.009348729,-0.0015414623,1.3550782e-05,-0.008501607,0.0010912119,0.10754879,0.0075935456,-0.03841044,-0.029732998,0.07983247,-0.0133482115,-0.033063628,-0.015206294,0.055949282,0.016066466,0.007329254,-0.0007694245,0.042884875,-0.01242422,-0.042095505,0.02432307,-0.01651264,-0.00794048,-0.004676603,-0.0014360987
CCL20,-0.002681565,0.002218361,-9.1950424e-05,0.0064056814,0.0034935132,0.0010697162,-0.0023236882,0.0038264724,-0.0011317667,0.0007438066,-0.008853216,0.0022483366,-0.0010897969,0.0018027446,0.05450299,0.005918737,0.09454698,0.101600625,0.038449015,-0.0022795312,0.10429984,-0.0015278707,0.0078117726,0.0023251628,0.0027753585,0.0026053155,-0.017825661,-0.012331014,0.12730786,0.014112417,-0.0035462626,-0.00017226803,-4.896016e-05,0.00063481793
