,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.0048483307,0.011862298,0.0016187085,0.0056598247,-0.028930556,-0.005566168,-0.0012346703,0.00237996,0.013000536,-0.02104545,0.004100505,0.022407236,-0.00037263072,-0.01724358,0.0029265215,-0.008687594,-0.005873248,0.015880054,-0.009754501,0.0051729525,-0.01379777,-0.0076992367,-0.0034424362,0.012392672,-0.004844396,-0.00770351,0.008625777,-0.017441677,0.0066105365,-0.02231577,-0.0051078973,-0.027743194,-0.0064665275,-0.006508504
CXCL2,0.001929592,-0.00034090914,0.0034140497,-0.0006380071,0.0009804062,-0.003406035,-0.0013266781,0.0017814994,-0.0028370798,-0.0011282428,-0.004502582,0.0006710534,0.0034415373,-0.0036930789,0.00068831537,-0.0011153161,-0.00052794395,0.0002377393,-0.004483504,-0.0008496395,0.00054471754,0.00096674124,0.0029615385,-0.0017970313,-0.004728505,0.00075615954,-0.0006705137,-0.00048886106,0.0013032974,-0.0034213604,-0.0041920296,-0.0011802053,-0.00031780108,-0.0017283874
ATF3,0.009284615,0.0020871456,-0.00094479765,-0.005186284,0.0007532069,-0.015622,-0.009416832,0.010469372,0.0032524674,-0.015342837,-0.010141955,0.0039088177,0.0021667937,-0.0056061856,-0.0013268009,-0.008903408,-0.006622594,-0.004865578,-0.018506112,-0.0070794784,-0.0047311787,-0.00925257,-0.013992913,-0.012664685,-0.014921689,-0.006880651,0.0046802317,-0.010152194,0.0047874944,-0.018265735,-0.009416254,-0.015769228,-0.0073213372,-0.0116693685
NFKBIA,0.0018176199,0.015765311,0.0022038221,0.006400426,-0.036773756,-0.010583306,0.0015058734,-0.002805128,0.012618472,-0.016281618,0.010195843,0.021147074,0.0075620064,-0.013226704,0.011267615,-0.004147214,-0.0010559786,0.017477382,-0.008587026,-0.0053704735,-0.017175155,0.000857807,-0.0040450236,0.0073223803,-0.0032669865,-0.01952105,0.016762879,0.0018773301,-0.007369273,-0.009835233,-0.016154928,-0.01928865,-0.014545266,0.005580141
TNFAIP3,-0.0030397782,0.011908641,-0.010229011,0.005473174,-0.0167991,-0.0018891419,0.0042740684,-0.0010671562,0.006360028,-0.0014942955,0.0010773834,0.0023499886,0.0035300506,-0.00532211,-0.002740277,0.0023412488,0.0026721037,0.003304846,0.0024800585,0.0055981018,-0.0033674557,0.0033048107,-0.0054699657,0.001369355,-0.0010311533,-0.003994685,-0.0022021148,0.008086525,-0.011123769,-0.0025531268,-0.0011583898,-0.007345215,-0.0011605266,-0.0017237988
PTGS2,-0.00011871773,0.00018026348,0.00024187715,-0.00014602354,0.0007732143,-0.0010279588,-0.0005858879,0.0001317383,0.00064776564,-0.001041642,-0.00075178663,-0.00031668367,5.5939163e-05,-0.0010050348,-0.00013700553,7.365313e-05,-0.0014558156,-0.00015620861,-0.0010345146,-2.4835983e-05,-0.0007418342,-0.00062542496,-0.00055241835,-0.00010073647,-0.001294333,-0.001405954,-0.0013337006,-0.0014311174,0.00011754249,-0.0014441735,-0.0011737961,0.000478451,-0.00021218824,-7.4002155e-06
CXCL1,0.005324894,0.0019666906,0.0044742143,-0.00016451174,0.0048733884,-0.004100451,-0.006317923,-0.0014858993,-0.0016182807,0.0029685148,-0.012120587,-0.003801082,0.008831332,-0.005695796,-0.005111029,-0.0028764033,-0.0010674425,0.0020565148,-0.0069210134,0.0026663393,0.0021667,0.0007856363,0.006599507,-0.004066332,-0.004218759,-0.0027253283,-0.0061747534,6.542207e-05,-0.006998364,-0.003820374,-0.011965951,-8.335445e-05,0.0048661726,0.0037219652
IER3,0.00030251028,-0.0007171165,0.0024647918,0.002009932,-0.0038569148,-0.0025496914,-0.00040016897,0.001350604,0.0016074739,-0.0054051187,-0.0010551369,0.0072581945,0.001353373,-0.0059029316,0.0017440792,-0.0010018686,-0.0018673841,0.0024947394,-0.003096339,0.00051262893,0.00038180395,0.0005871486,0.003075235,0.0056632888,0.0016256603,-0.00033907138,0.0007336503,-0.0048946473,0.0022311518,-0.007117856,-0.0014059002,-0.0026304717,-0.002181311,-0.00077477464
CD83,0.009120594,-0.0010859952,0.001845235,0.00083708967,-0.0070930775,-0.011824893,-0.0023716392,0.003916021,0.0053343186,-0.011523563,-0.008432368,0.0114280805,-0.0048165587,-0.008995986,0.0039846133,-0.0042458223,-0.0015160184,-0.0008638422,-0.014660503,-0.012147546,-0.009400842,-0.007854319,-0.00014928625,-0.0034902499,-0.0049732854,-0.0019610575,-0.007425536,-0.0046763946,-0.0007604716,-0.015268544,-0.009675285,-0.010513598,-0.012266904,-0.011161366
CCL20,0.0032287303,0.00081729365,0.0014432805,0.0048723696,-1.5548338e-05,-0.0031212794,-0.002763478,-0.002577037,0.001198648,-0.0066698864,-0.0034254768,0.0054612136,-0.0043823808,-0.006892608,-0.00012246119,-0.003695739,-0.0041042366,-0.0005377755,-0.003815019,-0.003931848,-0.0042364257,-0.002860842,2.5783562e-05,0.005710878,0.0013291505,-0.0009825615,-0.00037350671,-0.0077618156,0.0056463256,-0.008255478,-0.0022655162,-0.0031617617,-0.0021635306,0.0022108543
