,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.007793626,-0.016260615,0.0055597923,-0.012844695,0.029877255,-0.0051415735,0.0013792787,-0.015921889,-0.012532926,0.0082432,0.009156399,-0.0010617281,0.0028219016,0.00076493266,0.055967934,0.0026431582,0.021288553,0.010671959,0.025306184,0.009610894,-0.00047543028,0.0021245992,0.0075670104,0.022210449,0.0016301946,0.0054161907,0.056484964,0.017502857,0.028170751,0.03524582,-0.0036369308,0.0025679015,0.0009465298,0.013544399
CXCL2,-0.00950743,-0.0051949816,0.01480225,0.0045152996,0.011594692,-0.0010423426,-0.0058307014,-0.009883978,-0.0029718683,0.0021547875,-0.01736384,0.0029613562,0.0033470842,0.0018010935,0.11600869,-0.004225225,0.028443025,0.023109091,0.037740737,-0.00025460322,0.025353037,-0.005090672,0.03227246,0.008488707,-0.0027717312,0.00526773,-0.017103925,-0.009150249,0.011163993,0.0061379923,-0.0028347278,0.004070549,0.0009854878,-0.0011916395
ATF3,-0.024073947,-0.032603167,0.028354978,0.006618968,0.034799315,-0.01328786,-0.020313049,-0.013236875,0.003850594,0.022586076,-0.031315003,0.00048441548,0.0044896193,0.004794416,0.16583966,0.01807224,-0.14485261,-0.1475283,-0.08274776,0.010769312,-0.16804516,-0.0072733187,0.07021603,0.027057251,-0.002185556,0.020558817,-0.10227202,-0.02449306,-0.1949891,-0.024716439,-0.0024317503,0.012929485,0.010008513,0.016919313
NFKBIA,0.0085053425,-0.012276546,0.0045008115,-0.0124412235,0.042041775,-0.017409878,0.0008762862,-0.032588042,-0.010916111,0.0055903094,0.0076100524,-0.0021308863,0.010016017,-0.009686482,0.08495223,0.011640399,0.21905388,0.20300381,0.027451685,0.009395832,0.194592,0.0050067455,-0.027779631,-0.0016780174,0.002557646,-0.0066886395,0.10250018,0.0116798105,0.25897095,0.15714279,-0.0076071736,0.012449387,0.0031599866,-0.0038129971
TNFAIP3,-0.008193914,-0.01547231,0.005948604,-0.0026456763,0.033540472,-0.004556012,-0.004605413,-0.030366288,0.001409223,0.01051087,0.00021800822,0.0048034084,0.010064505,0.003505952,0.06621576,0.01293038,-0.066134706,-0.08169577,-0.052287105,0.015499918,-0.0858665,0.0071785576,0.007047194,0.02864803,0.0034212868,0.014837194,0.0019790481,0.018460225,-0.08145956,0.021235105,-0.002468814,0.012319868,0.008568306,0.0046537416
PTGS2,-0.0016926499,-0.0010425699,0.0033133496,0.000293204,0.0035687299,6.0892344e-05,-0.0016693183,-0.0059871585,-0.00013307939,0.0015340857,-0.0053225104,-7.676086e-05,0.0009133721,-0.0008942169,0.019234445,0.0008096986,-0.011680101,-0.008323815,-0.01566225,-0.0003688304,-0.010213461,-6.7496694e-05,0.0055846744,0.0011940103,-0.000118845965,0.0037351083,0.0043916856,-0.003367047,-0.0015257231,0.007384442,0.0007467898,0.0018024804,-0.0011268847,-0.00042085335
CXCL1,-0.005306236,-0.0105556715,0.01115839,0.0077836257,0.033769824,0.004693854,-0.019936176,-0.019722383,-0.003460527,0.01094569,-0.06267096,0.00998063,0.010582525,-0.0029535168,0.12367758,0.014957412,-0.0063785193,-0.008457913,-0.005244961,0.0069117793,-0.01491717,-0.0037827233,0.07425822,0.011990437,-0.00458147,0.033441562,-0.02758418,-0.026443027,0.02338198,0.019653188,-0.00036132583,0.007898869,0.0023579565,-0.0002348385
IER3,-0.0018144221,-0.006599912,0.007952966,-0.0009889748,0.0064337933,-0.0026567755,0.0007904347,-0.003521194,-0.0012771548,0.0051566022,0.0003214632,-0.0010165971,0.0021913706,0.0030210328,0.028008997,0.0078504365,0.040725637,0.040277407,-0.023420423,0.0067137657,0.03443209,0.0035605065,0.0022049365,0.010421849,-0.0008239475,0.008896732,-0.020492138,0.0017684939,0.06735373,0.0050129625,0.00076966983,0.0033209238,0.0042352364,0.0088974
CD83,-0.013214752,-0.019224448,0.037688106,0.00017850242,0.046330996,0.00026062003,-0.010164555,-0.026370505,-0.0020363242,0.023331353,-0.0058717323,0.0055703884,0.015887668,0.011836144,0.14958575,0.018032646,-0.019806027,-0.025866812,0.108001865,0.021716766,-0.03692917,0.0024306686,0.053722758,0.04760407,-0.0009510005,0.034125336,0.07700668,-0.0028230518,-0.032794405,0.031769037,0.007212258,0.017175322,0.011477679,0.018863475
CCL20,-0.001120423,-0.00560695,0.023920717,-0.0035986588,0.029769331,-0.0022587986,-0.0021791076,-0.012505575,-0.0066616987,0.013742038,-0.013268385,0.0012735577,0.014764638,0.007316789,0.08424308,0.011805174,0.1105122,0.110345185,0.058075145,0.015570724,0.100711636,0.0083003165,0.004299469,0.02322261,-0.0021968563,0.021582711,-0.014158202,-0.004824714,0.12887342,0.029398475,0.009613145,0.017736282,0.010485949,0.014489528
