,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.0074132103,0.0066409498,-0.015561185,-0.01218814,-0.0027603928,1.2161595e-05,0.009766053,-0.008635665,0.0036007646,0.0001541441,-0.015276092,-0.0058002807,-0.008050405,-0.010537656,-0.007637586,0.00079406943,-0.017125253,0.0011756192,-0.003641195,0.011557269,-0.00012123384,0.005472445,0.0038698672,-0.011518229,-0.013832621,0.0112755345,-0.015452934,-0.0018849807,-0.005728582,-0.0032727693,0.0026602705,-0.009329967,0.0054675047,0.008589851
CXCL2,-0.0026349456,-0.0075532445,0.00094620616,-0.0006320603,-0.0027169848,0.0046889205,-0.003025725,0.0016158503,0.0027706674,0.005990742,-0.0025198034,0.003247034,-0.0005904179,0.003562046,-0.013708614,-0.000121080266,0.003854197,-0.00072113733,0.0017350157,-0.00021158236,0.0011421377,-0.0040747393,0.00091521494,0.002182058,0.009589416,0.0027558522,0.00027438448,0.0024141346,0.0042407108,0.0024064882,0.00078279525,0.008251844,-0.00066707644,-0.0016458211
ATF3,-0.009495979,-0.015972896,0.0046978407,-0.007263647,-0.012408768,0.0097077545,-0.0045798356,0.003473914,0.013920949,0.027306845,-0.016695332,0.004308353,-0.0062970766,0.009205965,-0.023763934,0.005014117,0.0019425635,-0.0038224105,0.008115214,0.002851434,-0.00061927666,-0.010261387,0.010019987,0.006979789,0.014065147,0.00024303659,0.004077894,0.014128837,0.0058658835,0.0140645215,-0.0060174596,0.02909316,-0.00055855693,-0.005321029
NFKBIA,0.015241349,-0.0003987526,-0.018472606,-0.021551967,-0.008846251,0.011422077,0.0072531872,-0.0022914433,0.011365206,-6.6568115e-05,-0.0022525736,0.00079543114,-0.019839188,-0.005118372,-0.015467606,0.00091951137,-0.012228034,-0.0010289849,-0.0005323463,0.00978014,-0.0028767434,0.01130469,-0.0039967904,-0.009621423,-0.030546099,0.010972598,-0.03184384,0.009802916,0.002473349,-0.009193766,-0.00409005,-0.0045438907,-0.0047365446,0.006492846
TNFAIP3,0.0113136405,-0.00034985575,-0.011336391,-0.0045611225,-0.006395199,0.008281327,-0.0001493232,-0.008531114,0.0020043207,0.004290728,-0.017546883,0.0034282617,-0.0034791653,-0.008947171,-0.009091584,0.0027968169,-0.0032743276,0.0069335415,-0.0010189129,8.4031824e-05,0.0047138683,-0.0010829583,-0.008546821,-0.000563113,-0.0024482582,0.0073495386,-0.012186078,-0.002307069,0.006903346,-0.005958776,-0.0009934093,-0.013447477,0.0019444675,-0.0064443946
PTGS2,-0.00036304654,0.00019880632,0.0004397787,0.0001692421,-0.001999199,0.0012995905,-0.0004309038,-0.00059597724,0.0012725359,-0.00028516076,8.218967e-05,0.00023318037,0.00010775541,0.000110169545,-0.0031528096,0.00044903302,0.00030283188,-0.00028217732,-0.00013884083,0.00063132605,-0.0002386435,-0.000702029,0.0010182953,0.00019470013,0.000106219246,-0.00058744225,-0.00031867478,0.0015840287,-0.0007333491,0.0006127236,-0.0006355478,0.0015261788,7.994343e-06,-0.00028467685
CXCL1,-0.00745094,-0.007923995,0.001918544,0.0021075867,-0.0027720865,0.0048831757,0.005139258,-0.0029381155,0.006840678,0.007934733,-0.01825999,0.0027534051,0.0024170051,-0.0014599133,-0.015060127,0.00054528384,0.0012806042,-0.0012130926,0.0034029079,-0.0052426592,0.0072416444,-0.0031621,0.0007296994,0.002939273,0.013250524,0.008414536,-0.00250318,0.010143283,0.007883185,0.0053775017,0.0016846663,0.012719787,-0.0010559194,-0.003934841
IER3,0.0017377677,0.00089009036,-0.0032128629,-0.0031390507,-0.00086096115,0.0003302887,0.0020314336,-0.0018849982,0.0024472515,0.0006910076,0.0024215402,-0.0029360347,-0.003562205,4.2093043e-07,-0.0031849626,0.0010753244,-3.745588e-05,0.00026685087,-0.0023372099,0.0005338723,0.00032122922,0.0041335872,0.002031581,-0.0013015667,-0.0058779046,-0.0012834069,-0.0032184045,-0.0019838114,-0.0019821795,0.001497873,-0.0008649788,-0.0015626977,0.0020298753,0.0030308468
CD83,-0.0021194415,-0.0130061945,0.010139914,-0.0071638613,-0.0065673976,0.010704906,0.006995034,0.0012146019,0.0034360962,0.015766794,-0.00027100916,-0.0019447933,-0.008554213,0.009789284,-0.01740191,0.00823252,-0.0014075293,-0.00084670144,0.002713231,0.0024672013,0.0058791204,0.005482632,0.010403722,0.01103466,-0.002657672,0.0028653655,0.004181389,0.00725051,0.005772719,0.013968925,0.00024336392,0.03155896,0.004176084,0.011555033
CCL20,0.0020688782,-0.0042731958,-0.00033450208,-0.0013413489,-0.0014797404,-0.00014127242,0.0047565717,-0.0045744735,0.0016312086,-0.0040271217,0.0031129308,-0.0024641445,-0.0024724645,0.0022835296,-0.0058431146,0.0023597358,-0.004206125,-0.002247565,-0.00563611,0.0010537587,-0.0039682505,0.0041079675,0.0014127693,-0.00268942,-0.005192437,-0.0010109361,-0.0023183085,-0.00045823553,-0.0040491116,0.003421306,-0.0007702862,0.00033520634,-0.0013784096,0.0028619543
CXCL3,-0.0030371547,-0.008177814,0.002430122,-0.00203346,-0.0024850983,0.006242072,-0.0048091356,0.0008091689,0.004904825,0.007903913,-0.0040900796,0.0047857086,0.0010772501,0.0033747219,-0.016961873,0.0007271323,0.00092592824,0.00052923505,0.0002795574,-0.0001236254,0.0015522548,-0.003616086,-0.0008409561,0.00169481,0.012088691,0.0027048818,0.0009169918,0.003831804,0.0046184463,0.0027267241,0.0014847355,0.0076777106,-0.0024570036,-0.0014449087
MAFF,-0.0013045247,-0.0033380042,-1.5491849e-05,-0.0022352492,-0.0007293163,0.0011482401,0.0028050712,-0.0006260093,0.00055667275,0.006538134,-0.0035933917,-0.000950294,-0.0014790671,0.001743726,-0.006789316,0.0017964703,-0.0012562759,-0.0007820971,0.002101467,0.00157346,0.0026143407,-0.0011131582,0.003541412,0.00083593646,-5.3286818e-05,0.0040181135,0.001070213,0.0008578037,-0.00091479416,0.0053620506,-0.00058958534,0.008388096,0.0030115738,0.0021513945
NFKB2,0.0030920056,-0.0015688501,-0.00076578156,-0.0032871794,-0.0024515262,0.0018712286,0.0010596574,-0.0015994159,0.002376756,0.0045637637,-0.0009287041,0.00076425,-0.0026776362,0.0001876606,-0.0041216514,-1.6145992e-05,-0.001274382,-0.0003322913,0.0029899199,0.0033404962,0.001949781,0.00047906066,0.00063663506,0.0010793811,-0.0012701032,0.0031809555,-0.003247238,0.00027584433,0.0014455022,0.0020580534,3.9812676e-05,0.00012031036,0.0033228463,0.0017310426
TNFAIP2,-0.0022072943,-0.0027588261,0.008757914,-0.012965301,-0.010231045,0.009093759,0.0018299229,-0.0022550933,0.0037060045,0.012960864,0.0041474155,-0.0049227453,-0.00028945468,-0.0060965004,-0.018125521,-0.0014802746,-0.001660927,0.0090322,0.013376834,0.011871605,0.0075763864,0.0004624644,0.0012492165,0.0058836075,0.010235361,0.009541899,-0.0014006508,0.013501647,0.0011699551,7.101847e-05,-0.0040790555,0.0106100105,0.001860618,0.004156895
HBEGF,-0.0017757042,-0.005174768,0.001590952,-0.0020472808,-0.00047266978,0.002766364,0.0071588936,-0.0038658343,0.0028959822,0.0050072432,0.0027708155,-0.0034058907,-0.003281142,0.0024266785,-0.0023715512,0.004694969,0.003626667,-0.0015668308,-0.0032906227,-0.0018915115,-0.0017509627,0.00721151,0.004302761,0.0036555,-0.006453172,-0.0008641649,-0.00080257736,-0.0002596845,0.0007890662,0.005746215,-0.0016200315,0.004815407,0.0027699969,0.0049564363
