,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.0030090916,-0.00092706643,-0.010969269,-0.003055354,0.009586792,-0.007560564,0.017558334,-0.011039675,-0.004119823,0.009503472,0.18236905,0.0069793575,0.0021949133,-0.006728955,0.052651037,0.00842894,0.04855745,0.040460557,0.00447846,-0.0026583867,0.027577087,-0.0006808192,-0.0143142855,-0.0034488407,0.009977523,-0.029863896,-0.011154681,0.0638192,0.09699015,0.040483944,-0.023965977,-0.006922372,0.0051604514,0.0033719025
CXCL2,-0.004887425,-0.0026122527,-0.002138916,0.0061482536,0.003289869,-0.0023086178,0.00018407965,-0.00035592535,-0.0023167408,0.00021158248,-0.030607892,-0.0007616807,0.0016916964,0.0009919956,0.08237952,0.0006799271,0.036224864,0.03601067,0.02805927,4.93965e-06,0.037959445,0.0013177905,0.0151742315,0.002564048,0.0032291168,-0.0018412109,-0.011356472,-0.002188871,0.026729692,0.0053359335,-0.0038260415,-0.0017536763,5.527097e-05,-0.0015492121
ATF3,-0.015681325,-0.015982488,-0.0053761816,-0.00049685646,0.0078912405,-0.011891122,-0.004852863,-0.005419164,-0.0022289306,0.0040034666,-0.00534715,-0.0026208952,0.0036938216,-0.002113341,0.090205505,0.0013797139,-0.117940165,-0.1262909,-0.12375097,0.0017263396,-0.13117006,-0.0057184054,0.0049089044,0.0043145805,0.0025966684,-0.0014854216,-0.078014486,-0.020035453,-0.13554424,-0.026249018,-0.013564675,-0.004473091,-0.0081784185,-0.0035468063
NFKBIA,0.0055823587,0.0015070614,-0.014219819,0.0047778995,0.037918054,-0.018669192,0.016373675,-0.010234355,-0.0035780545,0.016692726,0.2339317,0.0026144693,0.018668527,-0.012943766,0.141808,0.033382095,0.28369522,0.25140396,-0.006033844,0.0080173975,0.24660757,0.008293895,-0.04458382,-0.019663913,0.022570016,-0.015227806,0.03423902,0.09051498,0.37901607,0.15223013,-0.016038518,-1.8104165e-05,0.02162465,0.00842618
TNFAIP3,-0.0005510718,-0.010264842,-0.0026889143,0.0015044794,0.015577498,-0.0011630709,-0.003271302,-0.015787572,0.0028574148,0.006225529,0.049743842,0.0011615081,0.005694274,0.00030233894,0.036599874,0.0081965085,-0.04433572,-0.0646874,-0.06726764,0.00308291,-0.07187774,0.0063351444,-0.005875939,0.00393621,-0.0011451069,-0.0036573906,-0.0013720422,0.033964183,-0.011946129,0.016572125,-0.005029023,0.00401377,0.004105415,0.0037826432
PTGS2,-0.0023059829,-0.00013519776,-0.0020358944,5.908183e-05,0.0016508275,0.0005910421,-0.00016868926,-0.0028893792,-3.1179723e-05,0.0007548396,-0.010851073,0.000861015,-2.1385544e-05,0.0027439822,0.020152755,-0.0007300958,-0.002554742,-0.007059182,-0.013328932,0.00058183767,-0.0071538016,0.0023213238,0.0019678266,0.00065134524,0.0018347857,0.0024162368,0.0065051443,-0.004667535,0.0018484542,0.009302681,0.00074210577,0.001157657,-0.00041735085,0.0010895752
CXCL1,-0.010835479,-0.014457371,-0.009301342,-0.005458044,0.013563119,0.0019931784,-0.0059799175,0.016228113,0.009862643,0.008032774,-0.12262166,0.003575338,0.009824595,0.0035719962,0.06368109,0.02085534,0.01780191,0.028103208,-0.018987678,0.009129998,0.0064943554,-4.024286e-05,0.033585027,0.0059348303,0.0055603446,0.019931715,-0.04221677,-0.055671766,0.06268194,0.0467557,0.0006821299,0.0006161487,0.006145018,0.00856411
IER3,-0.0003868321,0.002028697,0.004259464,-0.0035995324,0.0036468026,-0.0024054493,0.004145923,-0.006875067,-0.0016279083,0.0018505055,-0.006272142,-0.0019204087,0.0012784197,0.0052924845,0.02638968,0.003383517,0.035731565,0.044454664,-0.025434507,0.0031500908,0.032351688,0.0040364293,-0.0046170866,0.011763177,-0.0019857513,0.008625557,-0.020000681,0.005688742,0.07042429,-0.004872176,0.0011757837,0.00070123293,0.0017595046,0.0032054826
CD83,-0.011241418,-0.006244464,-0.0020825686,-0.0049097897,0.010769215,0.0013727504,0.0027953105,0.0028017182,0.0019057891,0.005573239,0.005753598,0.00050709944,0.0034429345,0.0013902761,0.08050568,0.0112978285,-0.012028843,-0.009363329,0.07086444,0.0056408695,-0.014201114,-0.0041815024,-0.0011254414,0.024336355,0.006077791,0.012203314,0.071413584,-0.010096571,0.008825497,0.038341988,-0.0058293324,-0.0042349864,-0.0024429942,0.0077136545
CCL20,0.005622185,0.0052667954,0.0059175687,-0.007082746,0.011266218,0.00023450551,-0.00053150055,-0.009366913,-0.00537324,0.0019970052,-0.032501966,-0.0036397348,0.0048091663,-0.00015717586,0.07843831,0.0055205585,0.109332025,0.12132141,0.046728432,0.0038859705,0.10468494,0.0033035995,-0.0009099176,0.006131434,-0.0007357643,0.015077369,-0.017732868,-0.021519637,0.13194194,0.031813856,0.004716491,0.0044126273,0.0067169997,0.006566204
CXCL3,-0.0034233504,-0.0035302404,-0.0014648415,0.009467686,0.006419232,-0.0066241296,-0.0019853234,0.0023406537,-0.0026771612,0.0023119482,-0.029469222,-0.0037547552,0.0015317514,0.0013181476,0.1594669,0.0002528161,0.016957829,0.021873489,0.021860097,0.0021856073,0.014139035,0.0014420325,0.005831021,-0.0017549713,0.0014845943,0.00036971783,-0.009884177,-0.0023114025,0.026180264,0.0066533387,-0.0042128027,-0.0042740074,-0.002131817,-0.0009041871
MAFF,-0.0025126885,-0.0052053,-0.0043211924,0.00074756023,-0.000801969,-0.0021675772,-0.0013216664,-0.001482488,0.0048776525,0.0012716553,-0.035947792,-0.0021817067,8.410408e-05,-0.0030451256,0.046096116,0.0063048927,-0.08939588,-0.0854252,-0.003760496,-0.0007182034,-0.09435752,-0.0075597097,-0.0011968933,-0.00027655993,0.0024442428,0.0038758654,-0.033275377,-0.015861377,-0.08653999,0.020532463,-0.0060988045,-0.0017670975,-0.0011610249,0.000670425
NFKB2,0.00022016343,-0.0031785646,-0.0016025162,-0.0004850708,0.001322292,0.00077142246,0.0005610268,-0.0022932475,-0.00023700642,-0.00049171597,0.014982955,-0.00022525196,0.0034298578,0.00062763825,0.022822114,0.0023320168,0.02466711,0.028983045,0.009580537,7.034883e-05,0.021827698,0.000185547,0.0016930987,0.00412136,0.0023083764,-0.0009551182,0.013474248,0.009567796,0.042724498,0.013161023,-0.0049472125,7.713103e-05,0.0005504863,0.002810998
TNFAIP2,-0.00883378,-0.0044755316,-0.012189951,-0.0006706694,-0.023501253,-0.0060459417,0.011467629,0.009072418,0.00498809,-0.013079504,0.025514988,-0.0029671215,-0.007949115,-0.00093804556,0.035714168,-0.0025248164,-0.16239254,-0.1549528,0.0015488494,-0.011917254,-0.1592784,-0.025776459,0.00129767,0.018169753,0.0034779033,-0.019051123,0.14258698,-0.01715595,-0.1244666,0.10345129,-0.026906477,-0.012284622,-0.008247025,0.0018797395
HBEGF,-0.0021571463,-0.0008510941,0.010050495,-0.003172125,0.00272844,0.0015165906,0.0017287745,-0.0048911134,-2.9380293e-05,-0.00019288648,-0.012622601,0.00046810636,0.002276309,0.0027062006,0.037835643,-0.00043288636,0.030701363,0.034412768,0.02087651,0.003608688,0.034312706,-0.0016142259,-0.007287085,0.013698953,0.003697748,0.008201826,0.06998243,-0.015677042,0.080249675,0.007479243,-0.0003771554,0.00075311,0.0011198267,0.0042928257
KLF6,-0.0021182008,-0.008526884,-0.0060396907,-0.009234421,0.009000825,-0.0055900104,0.0038959272,-0.014733591,0.0016732807,0.00015683618,0.0068818647,0.0018208399,0.0012467941,-0.0012275324,0.013954517,0.012120694,-0.050199028,-0.017132528,-0.06283113,-0.007500175,-0.037105154,0.0022194597,-0.009763014,0.02165269,0.0071053514,-0.0025163614,0.0014757358,-0.004794847,-0.08984681,-0.07334413,-0.018388405,0.0019473719,0.0059712706,0.010319384
BIRC3,-0.00081647147,0.0001011626,-0.0004973755,0.0014427349,0.0007281165,0.000681269,0.00035794592,-0.00025203,-0.0013314005,-0.0011689124,0.018179782,-0.0013887172,-0.00031891008,-0.00078630657,0.025978765,0.0003396728,0.00074368314,0.0016434785,-0.0080342265,-0.00159815,-0.0029854372,-0.0018354646,-0.003575054,0.003703574,-0.00070496387,-0.0029842206,0.0371194,0.008954532,0.0035955147,0.010122798,-0.0038525318,-0.0002098199,-0.0010304366,0.0011438649
PLAUR,-0.008221985,-0.008311537,-0.025022397,0.016125655,-0.02135505,-0.008604359,-0.0066965898,0.0082259085,0.024422437,0.00058410625,-0.030601498,0.005535808,-0.0001488011,-0.032505065,0.035906423,0.013968529,-0.08451204,-0.060072895,-0.09817166,-0.0154499775,-0.075769536,-0.03352684,0.03757915,-0.048078902,0.01172603,-0.004885834,-0.3201475,-0.14927466,0.009179791,-0.0075473697,-0.016923359,0.0017892547,0.0025517708,-0.020504402
ZFP36,0.0013794522,-0.0061691203,-0.026479816,-0.0006216823,-0.0070616994,-0.014895247,0.007399322,0.0010763237,0.0010568593,0.0022280782,-0.008893272,0.005447126,-0.0060171653,-0.021577254,0.03128537,0.00157798,-0.2188189,-0.21606445,-0.1302087,-0.015249052,-0.23298554,-0.022714803,0.00014825442,-0.037360504,-9.35477e-05,-0.040201474,-0.029977767,-0.07487994,-0.19646677,-0.023613889,-0.036912475,-0.009619697,-0.0033204728,-0.008346013
ICAM1,-0.023103273,-0.018927801,-0.018534876,0.0133428,-0.02045783,0.0075517474,-0.0024660146,0.018137217,0.009130907,-0.0045315195,0.010074224,0.0031376781,-0.003617609,-0.008122045,0.10185158,0.0154846655,-0.2547366,-0.23716262,0.22295518,0.00234764,-0.2537212,-0.029771868,0.026813662,0.009767944,0.012909781,-0.00407436,0.004763271,-0.03537278,-0.17647828,0.05330823,-0.021584447,-0.011751793,-0.0126148695,0.0016947987
JUN,0.00709241,0.0027886005,-0.037099693,0.006123635,-0.023158181,-0.029402167,0.008162037,0.0014443462,0.007383116,-0.014385552,0.024236847,-0.0024883146,-0.011731301,-0.03053178,0.07621808,0.015295579,-0.12542428,-0.120892495,-0.084878586,-0.029195752,-0.10603292,-0.029060347,-0.009102685,-0.032948308,0.004916596,-0.037547596,-0.27707338,-0.053473413,-0.2509939,-0.062192064,-0.034542676,-0.009291715,0.0060935086,-0.006411723
EGR3,-0.0013532866,-0.0015150033,0.0010919779,-0.0014054512,0.002419871,0.0005569873,0.0009144177,-0.0011683116,-0.0002608552,9.826557e-05,-0.003476295,6.677535e-05,0.0018026783,0.0014252381,0.000853748,0.00020893691,-0.0035933827,-0.0040545664,-0.0105654355,0.00082764804,-0.005319539,0.0013129017,-0.0004301008,0.0031578937,0.00085282914,0.0011060818,0.018632434,-0.0006351013,-0.0009967269,0.017724836,-0.00043426646,0.000100183606,-0.0004774155,0.0015206251
IL1B,0.0022002242,0.005957927,0.012961556,-0.013599002,0.018592821,-0.0069176094,0.0052004606,0.010799858,-0.0068464996,0.0022164662,-0.03813981,-0.00054937735,0.014246749,0.0016067683,0.15282685,0.0060212086,0.17426372,0.18329798,0.12955141,0.012321258,0.17854254,0.00078843505,-0.0087370705,0.025235338,0.006910146,0.027699417,0.0075701624,-0.046243828,0.30101022,0.10983577,-0.0023680527,-0.00043804513,0.0120907985,0.016242266
