,NTg1,NTg10,NTg2,NTg3,NTg4,NTg5,NTg7,NTg8,NTg9,tar-ATF2,tar-BRD4,tar-CAV1,tar-CD86,tar-CMTM6,tar-CUL3,tar-ETV7,tar-IFNGR1,tar-IFNGR2,tar-IRF1,tar-IRF7,tar-JAK2,tar-MARCH8,tar-MYC,tar-NFKBIA,tar-PDCD1LG2,tar-POU2F2,tar-SMAD4,tar-SPI1,tar-STAT1,tar-STAT2,tar-STAT3,tar-STAT5A,tar-TNFRSF14,tar-UBE2L6
JUNB,0.012844596,0.006562647,-0.0027237819,-0.004857726,0.007949817,-0.006730804,-0.003427174,-0.012360541,-0.0006401742,0.006893671,0.062201217,0.001195828,0.0041297628,-0.007321666,0.026970642,0.005573065,0.124881506,0.12155437,0.013713062,0.005905704,0.13088088,-0.0023991708,0.007248948,-0.0022071488,0.00046830016,-0.0058222995,-0.024685668,0.022508824,0.17404053,0.0431902,-0.009250756,-0.00057575863,0.0076164873,-0.008497217
CXCL2,-0.0010275507,0.002856172,0.0013634592,-5.7048324e-05,-0.0019194247,-0.0014762498,-0.0022476704,0.0025144652,-0.002710939,-0.001182323,-0.0035634984,-0.00049662055,-0.0017243386,-0.000632832,0.038772885,0.00026935473,0.02230402,0.020438332,0.011071642,0.0011536735,0.026100216,-0.003065642,0.013823665,-0.00037208878,-0.0011415649,-0.0017399344,-0.009001257,0.0031518564,0.009192746,0.0045534424,-0.0022356263,-0.0018117236,-0.0013006724,-0.0042021996
ATF3,-0.0062465374,0.00022740386,-0.0052329865,0.0053944844,0.0050578713,-0.011226759,-0.0030133212,-0.00031270986,-0.0003257137,0.0066186017,-0.0077598444,0.0026086555,0.0025800953,-0.00011499041,0.02287301,0.009102315,-0.049724985,-0.052777857,-0.11500238,0.004517774,-0.046764202,-0.002265672,-0.0012434216,0.0047728983,0.0010687138,-0.0012907845,-0.03249717,0.0020239388,-0.051137276,0.0027165895,-0.009932798,-0.003262607,0.00090208405,-0.0046300674
NFKBIA,0.013104133,0.015576392,0.0067089275,-0.01473104,0.021769628,-0.01744066,-0.0152620645,0.0044031073,-0.0007923492,0.00628715,0.10775826,-0.0015740752,0.009551081,-0.008382216,0.064016595,0.012879365,0.2812364,0.256287,-0.018827282,0.009502424,0.26937443,0.00093764334,-0.003422083,-0.0016393451,-0.0058932933,-0.0070502427,-0.039987125,0.034734283,0.32134086,0.125118,-0.012793074,-0.0070462725,0.010103353,-0.019695802
TNFAIP3,0.0027524862,3.2991185e-05,0.0025770203,-0.0046210405,0.0077840565,-0.00040321122,-0.0049285768,-0.00788438,-0.00019362937,0.0058470056,0.034105204,0.004682689,0.005223046,-0.00044710666,0.030770365,0.004048563,0.010610176,-0.0019374788,-0.07132657,0.0075384756,0.0023189334,0.0054405145,0.011700107,0.006782427,-0.0009066713,-0.0010312877,0.019268617,0.031901363,0.050261647,0.03622132,0.0030968762,0.00470258,0.005769326,-0.0061735357
PTGS2,-0.00011867917,-0.00018098908,3.0072959e-05,-0.00035766614,-1.1482004e-05,-0.0010779158,0.00094901386,0.00046473442,-0.0010147628,0.00042325375,2.2362377e-05,-3.6486177e-05,0.00015986168,0.00069819443,0.0064721424,0.0007881471,-0.0035625172,-0.0035481763,-0.015429601,-8.736572e-05,-0.0016609983,-0.0011710321,-0.00020424991,0.0007262757,-0.0005233713,0.00072374014,-0.00011881242,0.0016987916,0.00017315091,0.008244587,-0.0014601994,-5.06325e-05,-0.00012367754,0.00037044022
CXCL1,-0.0032585918,-0.00069822895,0.0019772884,-0.0061637205,0.0016201205,0.00088844966,-0.0026728397,0.0034912103,-0.0015833304,0.001437249,-0.03674541,0.00078710564,-9.1747235e-05,-0.0018106702,0.051814776,0.005971692,0.0398605,0.028869811,-0.03086256,0.0042224065,0.036961026,-0.0044763926,0.014587079,0.0020275542,0.0036579615,0.003747481,-0.035717204,-0.008553602,0.08973082,0.039230537,0.00036024928,-0.0012251998,0.0011923377,0.0031712041
IER3,0.002279725,0.0015661315,-0.00019116506,0.00016013271,-0.00196777,-0.0030769403,0.0009080882,-0.003223965,-3.332721e-05,-0.0005328163,-0.0032889014,-0.0009383241,-0.00010394657,0.000496311,-8.476368e-05,-0.0018995014,0.031637434,0.03443236,-0.027824827,0.00045659137,0.03466313,-0.0025243901,-0.0007457322,0.00042156375,-0.0007685424,0.002002881,-0.01679371,0.0006109075,0.038379014,0.00049921585,-0.0018699674,0.00028509597,0.0010683818,0.0006600862
CD83,-0.0034970813,-0.003454211,0.0012035059,0.001851037,0.009138682,-0.006276405,-0.0018600001,-0.002096121,0.00037520754,0.0036839072,0.0067185434,0.0034977195,0.004236289,0.0012004458,0.020017177,0.0055271285,0.009627359,0.010824862,0.04201213,0.003787164,0.010553594,-0.0028394032,-0.007954535,0.010654452,0.004520437,0.0027084681,0.04071179,-0.0067222156,0.024442714,0.0340853,-0.0048600864,-0.00075368804,-0.0017801027,0.0008805615
CCL20,0.0012674705,-0.0008659179,0.0050968803,0.00050850445,0.0030722187,-0.0013623624,-0.0019397099,-0.0036789435,0.00065686356,0.00020001557,-0.007865895,-0.0009311666,0.00035528254,-0.0006743312,0.021628821,0.0016234624,0.07773697,0.08449613,0.021032913,0.003250484,0.08120433,0.00017440689,-0.003561732,0.0006032129,0.0016704145,0.0023332345,-0.032268673,0.0047988445,0.08683167,0.0112594515,0.0014636106,0.0010426898,0.0010383697,0.0016588498
CXCL3,-0.0005741379,0.0024349694,0.00078036526,0.0011651379,-0.0039452882,-0.00073383393,-0.0020726675,0.0052983677,-0.0025792902,-6.55718e-05,0.0018756174,-0.00056753325,-0.0022995465,-0.0020131902,0.067862086,-0.00033212945,-0.00059537386,-0.00016362345,0.00044245773,0.001378469,0.002320453,-0.0036184324,0.007928113,-0.001471059,-0.0026030256,-0.0010437041,-0.008424877,0.010688516,-0.009115367,-0.005588904,-0.0027317083,-0.0022480153,-0.0026000931,-0.005591388
MAFF,-6.0483824e-05,-0.0010733362,-0.00027714318,0.00048284282,-0.0016027808,-0.0016983768,0.000314777,0.0019171713,-0.0010100032,0.00054713147,-0.014781955,0.00021780017,0.00026385486,-0.0016740495,0.014186581,0.0024664823,-0.058546506,-0.05710094,-0.0069964207,1.6737426e-05,-0.06103881,-0.0031988767,-0.005526615,0.0006357148,0.00019446333,0.0016801545,-0.010650831,-0.006594432,-0.04404619,0.020333838,-0.0069414154,-0.0018594713,-0.0034850838,-0.0002227157
